record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag
54227987-7032-456e-b371-f507780d6926,1,Value Perception,Price vs Features,Negative,0.9,bỏ tới hơn 700 củ mua con xe mà ghế phụ vẫn chỉnh cơ,spent over 700 million on this car yet passenger seat still manual,Toyota Yaris Cross,False,OK
54227987-7032-456e-b371-f507780d6926,2,Brand Perception,Customer Respect,Negative,0.85,xem thường người mua quá,really look down on buyers,Toyota Yaris Cross,False,OK
cfce763f-b8f0-4e3c-90c2-6fe346e54931,0,Powertrain / Performance,Driving Feel,Positive,0.95,"Honda luôn lái thích, ch?c ch?n h?n","Honda always drives well, more stable.",Honda HRV,False,OK
cfce763f-b8f0-4e3c-90c2-6fe346e54931,1,Value Perception,Competitor Comparison,Positive,0.85,"Mitsu gi? làm xe loè lo?t, phù h?p ng m?i lái.","Mitsu? They make flashy cars, suitable for new drivers.",Honda HRV,False,OK
2d32f2c4-c6c6-49ee-8fee-0215e1cda237,0,Safety & ADAS,Safety Testing,Negative,0.9,bê b?i gian l?n ki?m nghi?m an toàn,safety test fraud scandal,Toyota Veloz Cross,False,OK
2d32f2c4-c6c6-49ee-8fee-0215e1cda237,1,Brand Perception,Brand Trust,Negative,0.9,dính bê b?i gian l?n ki?m nghi?m an toàn,involved in safety test fraud scandal,Toyota Veloz Cross,False,OK
db9bd05c-3682-417e-a626-a940fb00d3a9,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
b705207a-3a10-438b-b633-3544d59840db,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
a577d0b8-d7c6-4317-9a33-ce646d73eb40,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
60d9306c-bc64-4d37-ae63-d5900e6ac13c,0,Value Perception,Sales Performance,Positive,0.9,con xe b? chê nhi?u nh?t nh?ng doanh s? tháng nào c?ng top 10,the car is criticized the most but sales are always in the top 10 every month,Toyota Yaris Cross,False,OK
54c32856-93c4-4352-b06c-58a40326660f,0,Brand Perception,Brand Image,Positive,0.9,Tôi yêu hon da,I love Honda,Honda HRV,False,OK
54c32856-93c4-4352-b06c-58a40326660f,1,Styling / Design,Exterior Design,Positive,0.95,xe ??p,beautiful car,Honda HRV,False,OK
54c32856-93c4-4352-b06c-58a40326660f,2,Brand Perception,Build Quality,Positive,0.9,b?n b?,durable,Honda HRV,False,OK
54c32856-93c4-4352-b06c-58a40326660f,3,Powertrain / Performance,Engine Power,Positive,0.9,m?nh m?,powerful,Honda HRV,False,OK
515c93ba-acc2-467f-947b-1126757225a8,0,Comfort & Space,Ride Quality,Neutral,0.6,?i ???ng h?i x?u chút nó m?i b?c l? ra h?t,"When the road is a bit bad, it reveals everything",Honda HRV,False,LOW_CONFIDENCE
67642ae8-b574-4f6d-811f-3ffe09d66d7a,0,Value Perception,Competitor Price,Positive,0.85,742tr cho b?n th?p nh?t thì giá t??ng ???ng v?i CX5 base,"742 million for the lowest trim, price equivalent to CX5 base",Mazda CX 5,False,OK
67642ae8-b574-4f6d-811f-3ffe09d66d7a,1,New Tech,Platform Architecture,Positive,0.8,Xe bán ? VN build trên DNGA (Daihatsu) platform trong khi ?ó b?n bán châu Âu là TNGA (Toyota),Built on DNGA platform while European version uses TNGA,Mazda CX 5,False,OK
1a27a756-4c6d-41af-aaa0-9c739c731ae2,0,Comfort & Space,Cabin Space,Negative,0.9,cho nó r?ng ra nh? XF ???c không,can it be made wider like XF?,Honda HRV,False,OK
24a06c37-1b67-470d-9fd8-da3a3663bc10,0,Value Perception,Price,Negative,0.95,V?i cái giá ?ó tôi s? luôn khuyên m?i ng??i không nên ch?n yaris.,"With that price, I will always advise everyone not to choose Yaris.",Toyota Yaris Cross,False,OK
a70d4e90-04c6-4729-b0b8-943927dc34a8,0,Comfort & Space,Cabin Space,Negative,0.9,c? nhà tho?i mái trên ???ng,whole family comfortable on the road,Honda HRV,False,OK
12cfcb29-9452-4c4a-9a01-68c03b2bb626,0,Styling / Design,Exterior Design,Negative,0.9,CX30 pre ??p h?n ?ó b,CX30 pre is more beautiful than that,Honda HRV,False,OK
12cfcb29-9452-4c4a-9a01-68c03b2bb626,1,Comfort & Space,Seat Comfort,Negative,0.7,gh? n? + gh? c?ng còn ch?nh c? ?ó,"fabric seats and hard seats, still adjustable",Honda HRV,False,OK
8ed15ead-87e0-44f9-ad74-a2ef4de686bd,0,Value Perception,Competitor Comparison,Positive,0.95,Cháu mà có ti?n 100% ch?n Honda hrv,"If I had money, 100% choose Honda HRV",Honda HRV,False,OK
7ac9ed98-510e-40b6-8bc3-37c5141b13ab,0,Value Perception,Price,Negative,0.9,giá thì hạng C,price is at C segment level,Toyota Yaris Cross,False,OK
7ac9ed98-510e-40b6-8bc3-37c5141b13ab,1,Value Perception,Segment Positioning,Negative,0.9,hạng A+ nhưng định vị lên hạng B,A+ segment but positioned as B segment,Toyota Yaris Cross,False,OK
7ac9ed98-510e-40b6-8bc3-37c5141b13ab,2,Brand Perception,Brand Heritage,Negative,0.9,daihatsu gán logo toyota,Daihatsu with Toyota badge,Toyota Yaris Cross,False,OK
93d09eac-530e-40f0-9fc7-91b4f3f00ffb,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
fdff68ed-9db8-4a31-8ca1-83dd0c9fd6fd,0,Brand Perception,Brand Image,Positive,0.95,"Th??ng hi?u toyota ?ã ?n ??t các hãng khác cùng phân khúc, giá r?i","Toyota brand has completely outdone other brands in the same segment, price wise",Toyota Yaris Cross,False,OK
fdff68ed-9db8-4a31-8ca1-83dd0c9fd6fd,1,Value Perception,Competitor Comparison,Positive,0.9,"Th??ng hi?u toyota ?ã ?n ??t các hãng khác cùng phân khúc, giá r?i","Toyota brand has completely outdone other brands in the same segment, price wise",Toyota Yaris Cross,False,OK
58372622-f78d-4a06-80ea-262f905b7b95,0,Powertrain / Performance,Energy Consumption,Negative,0.9,"Mu?n ti?t ki?m nhiên li?u thì làm con Vf8, ho?c Nissan Kick","If you want to save fuel, choose a VF8 or Nissan Kick",Toyota Yaris Cross,False,OK
e9748b6d-275c-41fa-9264-debb07753afd,0,Other,General Impression,Negative,0.9,Nh?n ti?n r?i ko khen sao ???c.,"After receiving money, how can you not praise?",Toyota Yaris Cross,False,OK
79e26c00-87f5-474e-81bf-60017be33e54,0,Value Perception,Competitor Comparison,Neutral,0.9,so sánh thêm vf6,compare with VF6 as well,Honda HRV,False,OK
6b2ec172-4fca-454e-a3df-c25d697290b2,0,Other,General Impression,Positive,0.9,Mua cross b?n G v?n thích h?n,Buy the cross G version still prefer it,Toyota Yaris Cross,False,OK
6b2ec172-4fca-454e-a3df-c25d697290b2,1,Brand Perception,Brand Image,Positive,0.9,?úng con c?a toy,true child of Toyota,Toyota Yaris Cross,False,OK
7c9feb2a-b570-4896-a8c2-5797c895020a,0,Value Perception,Price,Neutral,0.9,giá này ngang corolla cross,this price is equal to Corolla Cross,Toyota Yaris Cross,False,OK
7c9feb2a-b570-4896-a8c2-5797c895020a,1,Value Perception,Incentives,Neutral,0.8,Chắc còn khuyến mãi nữa,Probably there will be more promotions,Toyota Yaris Cross,False,OK
f8ac2ef7-7c0c-4b76-9e2e-1e26f19d0fbd,0,Styling / Design,Exterior Design,Negative,0.9,Yaris cross v?n ??p h?n Creta,Yaris Cross is still more beautiful than Creta,Creta,False,OK
f8ac2ef7-7c0c-4b76-9e2e-1e26f19d0fbd,1,Comfort & Space,Air Conditioning,Negative,0.8,máy l?nh mát h?n m?y con xe Hàn nhi?u,air conditioning is cooler than many Korean cars,Creta,False,OK
b479150a-40b5-4f80-b59c-485d695b2dcf,0,Value Perception,Competitor Comparison,Negative,0.9,Khó lắm giá này thì nằm mơ mà qua được seltos chứ đừng nói cx5,"Very difficult at this price, can't even surpass Seltos, let alone CX-5",Toyota Yaris Cross,False,OK
12cfcb29-9452-4c4a-9a01-68c03b2bb626,0,Styling / Design,Exterior Design,Negative,0.8,CX30 pre đẹp hơn,CX30 pre is more beautiful,Toyota Yaris Cross,False,MIXED_SENTIMENT
12cfcb29-9452-4c4a-9a01-68c03b2bb626,1,Comfort & Space,Seat Comfort,Positive,0.7,HRV G thì ghế nỉ + ghế cứng,HRV G has fabric seats and hard seats,Toyota Yaris Cross,False,MIXED_SENTIMENT
7c70142d-bfa7-417e-8810-bd5de680119e,0,Safety & ADAS,Chassis,Neutral,0.9,Ch?a th?y a ?ánh gia v? khung g?n thân v?,Haven't seen a review about the chassis yet?,Toyota Yaris Cross,False,OK
7b317c9a-4889-4d6d-8627-370af4a525a7,0,Other,General,Neutral,0.0,,,Honda HRV,False,OK
134bb0ab-4010-4a1f-9201-56a4e4f166bf,0,Brand Perception,Brand Trust,Positive,0.8,b?n vs ch?t còn cao h?n m?y hãng khác,quality and durability are higher than other brands,Toyota Yaris Cross,False,OK
ffb631b4-326c-4f50-abb3-6419451e2840,0,Value Perception,Overall Impression,Neutral,0.7,Honda ?n là bình th??ng,Honda is average,Honda HRV,False,LOW_CONFIDENCE
ffb631b4-326c-4f50-abb3-6419451e2840,1,Powertrain / Performance,Handling,Positive,0.8,x? lý ko khó,handling not difficult,Honda HRV,False,LOW_CONFIDENCE
ffb631b4-326c-4f50-abb3-6419451e2840,2,Comfort & Space,NVH,Neutral,0.6,h?c l?p VS damping vài v? trí là ok ngay,learn about damping some positions is okay immediately,Honda HRV,False,LOW_CONFIDENCE
dd938ad6-ae4d-475b-9ecf-cdf9aa0d5c1e,0,Value Perception,Resale Value,Negative,0.9,cái mã còn xu?ng nhanh l?m :)),the value drops very quickly,Mazda CX 5,False,LOW_CONFIDENCE
dd938ad6-ae4d-475b-9ecf-cdf9aa0d5c1e,1,Brand Perception,Brand Trust,Negative,0.85,"b?nh chung c?a mazda, xác ??nh ?i b?n lâu dài thì toy thôi","common problem of Mazda, if you plan to keep long-term, go with Toyota",Mazda CX 5,False,LOW_CONFIDENCE
dd938ad6-ae4d-475b-9ecf-cdf9aa0d5c1e,2,Styling / Design,Exterior Design,Neutral,0.6,ngoài ?n ra,outside is fine,Mazda CX 5,False,LOW_CONFIDENCE
7439d64d-23bd-4065-a43a-8fc5592c1de9,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
fddf56d8-22fa-476c-a35f-7a984383c911,0,Brand Perception,Brand Image,Negative,0.6,Mazda tu?i ti so ?? b?n v?i toy,Mazda is better compared to Toyota,Toyota Yaris Cross,False,LOW_CONFIDENCE|MIXED_SENTIMENT
fddf56d8-22fa-476c-a35f-7a984383c911,1,Value Perception,Price,Positive,0.8,Ít ti?n thì ?? b?n,"Less money, be loyal [to Toyota]",Toyota Yaris Cross,False,LOW_CONFIDENCE|MIXED_SENTIMENT
fddf56d8-22fa-476c-a35f-7a984383c911,2,Powertrain / Performance,Energy Consumption,Positive,0.8,ít nhiên li?u m?i là chân ái,low fuel consumption is the true love,Toyota Yaris Cross,False,LOW_CONFIDENCE|MIXED_SENTIMENT
c2259ea6-e4c6-4f5b-937e-c80b5bb2d436,0,Comfort & Space,Cabin Space,Negative,0.85,k ch?u kh?c ph?c nh??c ?i?m này,does not fix this drawback,Honda HRV,False,OK
c2259ea6-e4c6-4f5b-937e-c80b5bb2d436,1,Value Perception,Competitor Comparison,Negative,0.8,mua xe ph?c v? gia ?ình ch? k ph?i ?ua b?i,"buy a car to serve the family, not for racing",Honda HRV,False,OK
3d827a0d-3df1-4376-80a0-7e4065abf3db,0,Brand Perception,Brand Heritage,Positive,0.9,giá tr? th??ng hi?u c?a toyota là giá tr? th??ng hi?u l?n nh?t toàn c?u,Toyota's brand value is the largest globally,Toyota Yaris Cross,False,OK
ebe9dec2-5699-4e47-b36a-08211c083d46,0,Other,Ownership Experience,Positive,0.6,Hôm nay m?i hoàn thi?n bác ? :D,"Today just finished, sir :D",Toyota Yaris Cross,True,LOW_CONFIDENCE
96096589-843e-4663-a784-68f58ed3c734,0,Other,General Impression,Positive,0.9,v??t ngon,very good,Toyota Yaris Cross,False,OK
96096589-843e-4663-a784-68f58ed3c734,1,Powertrain / Performance,Engine Power,Positive,0.9,v??t kh?e,very powerful,Toyota Yaris Cross,False,OK
bf96d1f7-3207-4b28-8a98-89dc8c729fd0,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
2c1549e2-8932-4d24-9582-f280de7d8fe5,0,Styling / Design,Exterior Design,Positive,0.9,Nhìn rất chắc chắn mà vẫn thon thả,Looks very solid yet slim,Toyota Yaris Cross,False,OK
12f5c35f-a290-44ac-8c81-f3a3c0fbebfd,0,Comfort & Space,Rear Seat Space,Neutral,0.6,xem thêm chút lúc bác g?p ph?ng hàng gh? 2 n?a,want to see more about folding the second row seats,Toyota Yaris Cross,False,LOW_CONFIDENCE
f259c049-38cc-4569-b5e4-a69ff41a9288,0,Powertrain / Performance,Hybrid System,Positive,0.6,H? bán công ngh? HEV là chính ??y ch?,"They sell HEV technology as the main thing, right?",Toyota Yaris Cross,False,LOW_CONFIDENCE
6fdf6be4-9233-4fe9-b2f4-fb413c862d8c,0,Brand Perception,Brand Trust,Positive,0.9,Th?t không h? danh là Toyota,Truly lives up to Toyota's reputation,Toyota Yaris Cross,False,OK
6fdf6be4-9233-4fe9-b2f4-fb413c862d8c,1,Comfort & Space,Ride Quality,Positive,0.8,Xe ?i ??m ch?c,The car drives stably,Toyota Yaris Cross,False,OK
6fdf6be4-9233-4fe9-b2f4-fb413c862d8c,2,Powertrain / Performance,Energy Consumption,Positive,0.9,ti?t ki?m,fuel-efficient,Toyota Yaris Cross,False,OK
6fdf6be4-9233-4fe9-b2f4-fb413c862d8c,3,Brand Perception,Brand Trust,Positive,0.7,c? khi nào Toyota ra xe m?i là toàn b? chê này chê kia nh?ng v?n bán ch?y,"Whenever Toyota launches a new car, everyone criticizes it but it still sells well",Toyota Yaris Cross,False,OK
672cf7a5-5b32-4a01-b7f2-5fe8de6a6b8f,0,Safety & ADAS,Body Structure Safety,Negative,0.9,hoài nghi chất lượng khung gầm thân vỏ,doubts about the quality of the chassis and body,Toyota Yaris Cross,False,OK
672cf7a5-5b32-4a01-b7f2-5fe8de6a6b8f,1,Brand Perception,Brand Trust,Negative,0.85,nhiều tai tiếng và sự hoài nghi,many rumors and doubts,Toyota Yaris Cross,False,OK
ea629837-2eaa-4ba3-aa7c-75ebc44bc22a,0,Comfort & Space,Ride Quality,Neutral,0.8,b? b?ng b?nh say xe,motion sickness,Toyota Yaris Cross,False,OK
abd52611-bf28-4ccc-9b7c-d13349105763,0,Powertrain / Performance,Engine Specification,Neutral,0.9,máy này có gi?ng máy vios ko,Is this engine similar to the Vios engine?,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,0,Powertrain / Performance,Driving Performance,Positive,0.95,đi ngon,drives well,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,1,Comfort & Space,Air Conditioning,Positive,0.95,máy lạnh mát sâu,air conditioning cools deeply,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,2,Comfort & Space,Ground Clearance,Positive,0.9,xe gầm cao,high ground clearance,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,3,Styling / Design,Exterior Design,Positive,0.9,thiết kế trẻ trung,youthful design,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,4,Comfort & Space,Vehicle Size,Positive,0.85,k quá to cũng k quá nhỏ,not too big not too small,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,5,Comfort & Space,Cabin Space,Positive,0.85,cấp rộng,spacious cabin,Toyota Yaris Cross,False,OK
79ce8768-78a8-41d7-9bdb-a23f7371cc70,6,Value Perception,Value for Money,Positive,0.9,tiền nào của đó thôi,you get what you pay for,Toyota Yaris Cross,False,OK
b479150a-40b5-4f80-b59c-485d695b2dcf,0,Value Perception,Competitor Comparison,Positive,0.95,Khó l?m giá này thì n?m m? mà qua ???c seltos ch? ??ng nói cx5,"Very difficult, at this price, you can only dream of beating the Seltos, let alone the CX5",Kia Seltos,True,OK
9b0489f2-6c59-4baa-ae19-258397a16f25,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
79e26c00-87f5-474e-81bf-60017be33e54,0,Other,General,Neutral,0.0,,,VF6,False,OK
4b5324a1-959a-4bb4-af24-c937e8291670,0,Styling / Design,Exterior Design,Negative,0.3,M?t hùng lâm kém h?n nh?,Is the front face worse?,Toyota Yaris Cross,False,LOW_CONFIDENCE
24f8d0af-110e-476f-b06b-d30c60e2ab4e,0,Styling / Design,Wheel Design,Negative,0.8,thay mâm n?a là ??p r?i,replace the rim and it's beautiful already,Toyota Yaris Cross,False,OK
1f3daffb-1d19-415c-823b-0e0369717037,0,Styling / Design,Door Handle Quality,Negative,0.8,c?a kéo ra nh? nh? mây,door pull felt light as a feather,Toyota Yaris Cross,False,MIXED_SENTIMENT
1f3daffb-1d19-415c-823b-0e0369717037,1,Comfort & Space,NVH,Positive,0.7,?óng c?a nghe rành,door closing sound crisp,Toyota Yaris Cross,False,MIXED_SENTIMENT
1f3daffb-1d19-415c-823b-0e0369717037,2,Styling / Design,Body Panel Quality,Negative,0.8,v? con này quá m?ng,body of this car is too thin,Toyota Yaris Cross,False,MIXED_SENTIMENT
9ebb87d9-49bc-4778-a69d-2ddab817c25e,0,Powertrain / Performance,Engine Power,Negative,0.95,công su?t có 105hp ch?n cx5 154hp s??ng h?n,"power is only 105hp, while CX-5 has 154hp, which is more enjoyable",Toyota Yaris Cross,False,OK
1af3d73e-e758-4c08-845e-8ba05a8ec7e9,0,Powertrain / Performance,Energy Consumption,Negative,0.9,ko ?n ti?t ki?m nhiên li?u,not fuel efficient,Toyota Yaris Cross,False,MIXED_SENTIMENT
1af3d73e-e758-4c08-845e-8ba05a8ec7e9,1,New Tech,Feature Content,Positive,0.8,option nhi?u,many options,Toyota Yaris Cross,False,MIXED_SENTIMENT
1af3d73e-e758-4c08-845e-8ba05a8ec7e9,2,Safety & ADAS,Lane Departure Warning,Negative,0.9,c?nh báo l?ch làn ???ng là ko ok l?m,lane departure warning is not very good,Toyota Yaris Cross,False,MIXED_SENTIMENT
81c5be4b-8919-4a50-a74f-2bbbda6497e2,0,Comfort & Space,Ride Quality,Positive,0.9,mình ?i GLC còn ?n h?n HRV k? c? ???ng lán m?n,"I drive a GLC, it's worse than HRV even on muddy roads",Honda HRV,False,OK
9a52e904-9aee-48eb-83ca-db46949b6f25,0,Styling / Design,Exterior Design,Positive,0.7,còn trc m?t là làm n?n cho cx5,in front it serves as a background for CX5,Mazda CX 5,False,OK
4c3af8e7-ef58-4294-986a-3076a8c5f860,0,Value Perception,Competitor Comparison,Positive,0.9,hơn mấy con Xforce,better than the Xforce,Creta,False,OK
4c3af8e7-ef58-4294-986a-3076a8c5f860,1,Brand Perception,Brand Trust,Positive,0.8,creta là chắc,Creta is reliable,Creta,False,OK
b58936e7-5041-4c85-a856-4780c67deb4f,0,Value Perception,Competitor Comparison,Positive,0.7,"chỉ nhỉnh hơn tới Creta, Seltos full 1 chút thôi","only slightly better than Creta, Seltos full version",Toyota Yaris Cross,False,MIXED_SENTIMENT
b58936e7-5041-4c85-a856-4780c67deb4f,1,Value Perception,Dealer Incentives,Positive,0.8,đa số đại lý đều hỗ trợ bộ 100% cho dòng này,most dealers support 100% package for this line,Toyota Yaris Cross,False,MIXED_SENTIMENT
b58936e7-5041-4c85-a856-4780c67deb4f,2,Value Perception,Variant Features,Positive,0.7,bản full option của dòng xe,full option version of the line,Toyota Yaris Cross,False,MIXED_SENTIMENT
b58936e7-5041-4c85-a856-4780c67deb4f,3,Value Perception,Price,Negative,0.8,giá sẽ rất cao so cùng phân khúc,price will be very high compared to same segment,Toyota Yaris Cross,False,MIXED_SENTIMENT
2a2f55cc-46cb-477a-9edd-84907b3d4f67,0,Styling / Design,Exterior Design,Positive,0.9,ngo?i hình cân ??i ??p,balanced and beautiful exterior,Toyota Yaris Cross,False,OK
802e9909-f0ae-42e1-9603-0383b4c2a70e,0,Comfort & Space,NVH,Positive,0.95,cách âm tốt hơn Audi,sound insulation better than Audi,Toyota Yaris Cross,True,OK
9eeb5e43-a7b4-46c7-8db2-99a93980912a,0,Other,General Impression,Positive,0.95,Tip car quá ??nh  mãi yêu,"Tip car is top-notch, forever love",Honda HRV,True,OK
73efd3b6-21bb-46a5-9474-272990dbcfe3,0,Styling / Design,Exterior Design,Negative,0.95,"HÌNH TH?C X?U NH?, NHÌN QUÊ QUÊ","The appearance is ugly, looks rustic",Creta,False,OK
0d851eea-c174-4526-b43d-f2bb2acbe871,0,Brand Perception,Market Acceptance,Positive,0.9,chê Cross đắt ko ai mua vậy mà nó vẫn bán chạy nhất,"criticized Cross as expensive and said no one would buy, but it still sells the most",Toyota Yaris Cross,False,OK
b29bf16b-6cdd-4ee5-b57d-0c73c1c50728,0,Value Perception,Value for Money,Positive,0.9,Cùng phân khúc thì xe này trang b? ok nh?t giá t?t nh?t,"In the same segment, this car has the best equipment and best price",Toyota Yaris Cross,False,MIXED_SENTIMENT
b29bf16b-6cdd-4ee5-b57d-0c73c1c50728,1,Comfort & Space,NVH,Negative,0.85,?óng c?a nghe ti?ng tôn mong manh l?m,"Closing the door, you hear a thin metal sound",Toyota Yaris Cross,False,MIXED_SENTIMENT
50c54c3b-2a30-4b2d-a5ed-501720a95e60,0,Other,General Impression,Positive,0.9,xe ngon nen can nhac,"the car is good, should consider",Toyota Yaris Cross,False,OK
fd5fe482-d53a-49c4-8832-57a113b0cd4c,0,Value Perception,Sales Performance,Neutral,0.6,xe nào bán ch?y h?n,which car sells more,Honda HRV,False,LOW_CONFIDENCE
97579d04-0714-4bb8-99ba-ef34b2189781,0,Styling / Design,Exterior Design,Positive,0.9,"Ngo?i hình : HRV trông sang h?n, ??nh ??c h?n","Exterior: HRV looks more luxurious, more distinctive",Honda HRV,False,OK
97579d04-0714-4bb8-99ba-ef34b2189781,1,Powertrain / Performance,Engine Power,Positive,0.9,??ng c?: HRV m?nh h?n,Engine: HRV is stronger,Honda HRV,False,OK
97579d04-0714-4bb8-99ba-ef34b2189781,2,Brand Perception,Brand Image,Positive,0.9,Th??ng hi?u :Honda > Mitsubishi,Brand: Honda > Mitsubishi,Honda HRV,False,OK
0af6e53c-11bf-48ba-b7ac-db0563f423e4,0,Styling / Design,Exterior Design,Negative,0.95,không h?m h? và ??p b?ng kia seltos và sonet,not as aggressive and beautiful as Kia Seltos and Sonet,Toyota Yaris Cross,False,OK
b58936e7-5041-4c85-a856-4780c67deb4f,0,Value Perception,Competitor Comparison,Negative,0.6,"b?n x?ng con này ch? nh?n h?n t?i Creta, Seltos full 1 chút thôi",The gasoline version of this car is just slightly better than Creta and Seltos full,Kia Seltos,False,LOW_CONFIDENCE
f1dc86ab-1a4a-4bf5-bacb-3bc0114660ff,0,Styling / Design,Exterior Design,Neutral,0.85,thiết kế ngoại thất vừa nhìn,exterior design is okay-looking,Toyota Yaris Cross,False,MIXED_SENTIMENT
f1dc86ab-1a4a-4bf5-bacb-3bc0114660ff,1,Styling / Design,Interior Design,Negative,0.95,Nội thất phèn,interior is cheap,Toyota Yaris Cross,False,MIXED_SENTIMENT
f1dc86ab-1a4a-4bf5-bacb-3bc0114660ff,2,New Tech,Technology Package,Positive,0.9,được công nghệ đứng đầu phân khúc,technology is top of segment,Toyota Yaris Cross,False,MIXED_SENTIMENT
f1dc86ab-1a4a-4bf5-bacb-3bc0114660ff,3,Powertrain / Performance,Energy Consumption,Positive,0.9,Tiết kiệm nhiên liệu,fuel efficient,Toyota Yaris Cross,False,MIXED_SENTIMENT
f1dc86ab-1a4a-4bf5-bacb-3bc0114660ff,4,Value Perception,Maintenance Cost,Positive,0.9,Chi phí linh kiện bảo dưỡng rẻ,maintenance parts costs cheap,Toyota Yaris Cross,False,MIXED_SENTIMENT
9a52e904-9aee-48eb-83ca-db46949b6f25,0,Styling / Design,Exterior Design,Negative,0.75,"mới nhìn thì hao hao MG gò đó 69 lần,nhìn lướt thì hao hao raiz X foce cbi v?,còn trc m?t là làm n?n cho cx5","Looks similar to MG and Raize/Xforce, and is just a backdrop for CX-5",Toyota Yaris Cross,False,OK
34f0bc1b-8299-43de-b38d-3221ce7455b9,0,Brand Perception,Dealer Network,Negative,0.9,Kinh doanh b? láo bác nh?,"Your business is dishonest, sir.",Toyota Yaris Cross,False,OK
0c680f97-6714-4be8-bfd5-f5fd622a097f,0,Powertrain / Performance,Fuel Efficiency,Neutral,0.9,mức độ tiêu hao nhiên liệu giữa 2 dòng xăng và hybrid có chênh lệch nhau nhiều ko,fuel consumption difference between gasoline and hybrid lines,Toyota Yaris Cross,False,OK
08ea1e6e-d0a7-4716-b0c1-f50189853b06,0,Brand Perception,Brand Image,Negative,0.95,Quá coi th??ng dân VN. B?n Daihatoy này nó t??ng dân mình là gà.,Too contemptuous of Vietnamese people. This Daihatoy thinks we are chickens.,Toyota Yaris Cross,False,OK
08ea1e6e-d0a7-4716-b0c1-f50189853b06,1,Value Perception,Competitor Comparison,Negative,0.85,B?n Daihatoy này nó t??ng dân mình là gà.,This Daihatoy thinks we are chickens.,Toyota Yaris Cross,False,OK
9ebb87d9-49bc-4778-a69d-2ddab817c25e,0,Powertrain / Performance,Engine Power,Positive,0.95,cx5 154hp s??ng h?n,CX5 154hp more enjoyable,Mazda CX 5,False,OK
672cf7a5-5b32-4a01-b7f2-5fe8de6a6b8f,0,Safety & ADAS,Chassis & Body Quality,Positive,0.95,"các đối thủ cùng phân khúc như xforce, creta, Hr-v hay seltos thì không có những hoài nghi tai tiếng về sự an toàn","competitors in the same segment like Xforce, Creta, HR-V or Seltos do not have notorious doubts about safety",Kia Seltos,False,OK
3ba28c02-1fbc-4295-8838-fc32776302c5,0,Other,Model Positioning,Positive,0.7,city phiên b?n g?m cao m?i ?úng,"city high-riding version, right",Honda HRV,False,OK
1cf547bc-4ae1-429f-a2bf-94139a59e855,0,Value Perception,Price,Negative,0.95,"Giá cao quá, l?n bánh g?n 1 t? sao c?nh tranh n?i v?i Mazda CX5 và Expander!","The price is too high, on-the-road nearly 1 billion, how can it compete with Mazda CX5 and Expander!",Toyota Yaris Cross,False,OK
226c1283-98d2-4e1c-b680-0f195262567e,0,Other,General,Neutral,0.0,,,Toyota Yaris Cross,False,OK
6b4ddbe2-1cae-4293-b9d7-c167eb94a330,0,Value Perception,Sales Performance,Positive,0.95,"bán nhi?u vãi, tháng nào c?ng b?ng c? phân khúc","sold a lot, month after month topping the segment",Toyota Yaris Cross,True,OK
6b4ddbe2-1cae-4293-b9d7-c167eb94a330,1,Safety & ADAS,Crash Safety,Positive,0.95,"các v? tai nan liên quan ?ên con YC bên thái, ng??i lái ??u không sao tý gì, k? c? tr??ng h?p b? xe t?i tông n?ng","accidents related to YC in Thailand, drivers are all uninjured, even in cases of being hit hard by a truck",Toyota Yaris Cross,True,OK
f141e783-c51b-488e-83bf-9fabb3e27087,0,Value Perception,Price,Neutral,0.6,606tr kìa,606 million there,Toyota Yaris Cross,False,LOW_CONFIDENCE
f1571b9d-0ff8-4f03-af12-d001b71d3ab8,0,Brand Perception,Brand Image,Positive,0.95,"Ai ?i honda m?i bi?t ch?t honda, mãi ??nh!","Only those who drive Honda know the quality of Honda, forever top!",Honda HRV,True,OK
89cd19ff-bb93-48b4-85a0-2ff3860546e4,0,Styling / Design,Exterior Design,Positive,0.9,Có l? Mits thi?t k? em này b?t m?t nh?t d?i sp nhà Mits.,Perhaps Mitsubishi designed this one to be the most eye-catching of all Mitsubishi products.,MMC Xforce,True,OK
