record_id,content_original,focus_model,category,parameter,sentiment,confidence,is_wow_factor,review_flag
17489eec-7a51-4df3-b657-008c6dcfd291,Ông  na?y  no?i  phe?t.  Trong phân khu?c cu?ng  gia?  con yarit clot ca?ch âm  ke?m  nhâ?t,Creta,Comfort & Space,NVH,Positive,0.9,False,OK
c6b51405-48fa-4e86-ab29-32acbe7c98bd,Vi?t Anh có th? so sánh HRV và FORD teritury ???c k. Mình ?ang phân vân,Honda HRV,Value Perception,Competitor Comparison,Neutral,0.9,False,OK
a29ee8c5-6b6b-486f-bfab-d59660b730c4,M?i ng??i cmt khá nhi?u k? c? ng??i rì viu xe tipcar am hi?u và tr?i nghi?m khung ng?m c?m nh?n ntn ?? kh?i l?ng t?ng,Toyota Yaris Cross,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
a38191e6-6d59-4a5a-ab9e-44f3e7ba855c,Em ?ang phân vân 2 chi?c này v?i Huyndai Creta b?n s?p ra m?t trong t?m giá. Th?t s? chi?c nào c?ng ??p. Mà c?ng ch?a bi,Honda HRV,Styling / Design; Value Perception,Exterior Design; Competitor Comparison,Positive,0.65,False,LOW_CONFIDENCE
d7579953-eee8-4277-9be6-5cb413629d4a,"Ae xem phút th? 3 nhìn thi?t k? ch? h?p s? vs phanh , nhìn l?ch kinh kh?ng 1 bên to 1 bên nh? , ko hi?u th?ng thi?t k? x",Toyota Yaris Cross,Styling / Design,Interior Design,Positive,0.7,False,OK
09a0afbf-c672-4ab7-a966-febd2c801eb5,"? @cuocsongquanhta4773 ko kém nh?ng nhi?u ng c? thichd th? , dai nó bán ch?y ? ?ài , Thái ch?c th? tr??ng ng ta mù",Creta,Brand Perception; Value Perception,Product Quality; Sales Performance,Positive,0.65,False,LOW_CONFIDENCE
ad5fa0a0-f7f1-4466-9cc6-7082e04420e9,C?m ?n ad rì viu r?t có tâm và xe ??p . ok v? l?y ti?n ??t cx5 g?m cao máy thoáng,Mazda CX 5,Styling / Design; Styling / Design; Powertrain / Performance,Exterior Design; Ground Clearance; Engine Smoothness,Positive,0.9,False,OK
e1d17870-0805-4188-9100-2ac7e7f0528a,"V?y là bác ch?a xem h?t video r?i, và cách nói c?a Tipcar luôn mang tính xây d?ng dù nói v? nh??c ?i?m. Ch?ng h?n máy x?",Toyota Yaris Cross,Powertrain / Performance; Powertrain / Performance,Energy Consumption; Acceleration,Negative,0.85,False,OK
fccb3a8c-9caf-4b14-89af-9616af4f8d42,"CX-30 còn dài h?n các b?n này mà bác, ch? có ?i?u là thi?t k? c?a em ?y h?i ch?t khoang sau thôi. ??ng c? thì m?nh nh? x",Honda HRV,Comfort & Space; Powertrain / Performance,Rear Seat Space; Engine Power,Neutral,0.875,False,MIXED_SENTIMENT
4ea811ad-e1a8-422d-b405-fc6a3c2bf7ad,1 n?m sau quay l?i video thì yaris cross ?ã ch?m ch? top 1 phân khúc. Th? tr??ng ?ã ch?ng minh xe nào t?t h?n.,Creta,Value Perception,Competitor Comparison,Negative,0.9,False,OK
4573e27a-4f56-43de-adfe-d35182822eca,"Riêng n?i th?t da thì thay là chuy?n bình th??ng bác ?, vì xe h?ng A hay B không th? mong ch?t li?u da ngon ???c.",Honda HRV,Comfort & Space,Interior Material Quality,Negative,0.7,False,OK
06ef348e-0123-45a7-99af-ce317f0348b4,Ng?i th? c? 2 r?i. Ý ki?n riêng. XF ch? ???c cái mã ch? ?p ?p. Thua Honda,Honda HRV,Styling / Design,Exterior Design,Positive,0.85,False,OK
14ec617f-ec40-48c4-a285-39b8cee8260f,Ford Territory phân khúc cao h?n bác ?i.,Honda HRV,Value Perception,Segment Positioning,Negative,0.95,False,OK
06f15e59-13dd-4ded-86e7-c6bad3845627,Th? mà c? th?y cr ch?y ??y ???ng kkk,Creta,Brand Perception,Brand Image,Positive,0.9,False,OK
e89fd321-ff21-4f80-884b-024dcb3df831,"T? khi Cross l?t xác , không còn ch?y ùng ùng ,  c?ng ?? nh? con Altis 201x là th?y thích Toyota,  mà con Raize x?u nh?n",Toyota Yaris Cross,Brand Perception; Comfort & Space; Comfort & Space; Comfort & Space; Styling / Design; Styling / Design; Other,Brand Image; Ride Quality; Ride Quality; Steering Feel; Interior Design; Exterior Design; Overall Appeal,Positive,0.857,False,OK
dbaa222a-f308-4aad-a4c1-20c4ce14561e,Creta này là b?n nào v?y . ?,Creta,Other,Variant/Trim,Neutral,0.95,False,OK
a7982a75-7af1-4660-a568-847e1ec307ad,xe honda lái hay nh?ng c?ng hay h? th??c lái,Honda HRV,Powertrain / Performance; Powertrain / Performance,Driving Feel; Steering Feel,Neutral,0.825,False,MIXED_SENTIMENT
38f5b970-24dd-4d51-a084-3f7b5b0d2b17,"Mình c?ng ?i Kona 2020 b?n gi?a g? em nó, mình ch?n yasis b?o d??ng th?p, l?i nhiên li?u...T?ng th? xe Hàn còn thi?u cái",Creta,Value Perception; Powertrain / Performance; Brand Perception,Maintenance Cost; Energy Consumption; Brand Image,Negative,0.767,False,OK
47b15f83-2d01-4705-97a5-cc42f6e5827a,Khung ng?m daihatsu là d?m h? Tipcar c? s? nào d?n ch?ng ko?,Toyota Yaris Cross,Other,Platform Architecture,Negative,0.4,False,LOW_CONFIDENCE
67566018-7117-4fa2-add8-47624ab263e8,HRV là xe nh?p Thái bán ? Toàn C?u Trong khi xforce nh?p indonesia ch? là xe phát tri?n riêng cho th? tr??ng ?ông Nam Á ,Honda HRV,Brand Perception; Brand Perception; Value Perception,Country of Origin Image; Brand Popularity; Competitor Comparison,Positive,0.867,False,OK
8339636d-c6e7-4ac3-a40a-76cc9068f4be,Ycross Daihatsu 838 tri?u so v?i Cx5 và ra m?t sau Custin thì ?úng là ... Tôi s? không l?a ch?n nó,Mazda CX 5,Value Perception,Competitor Comparison,Positive,0.9,False,OK
14ec617f-ec40-48c4-a285-39b8cee8260f,Ford Territory phân khúc cao h?n bác ?i.,Ford Territory,Value Perception,Competitor Comparison,Positive,0.95,False,OK
1117c5c6-97ac-48a4-a6f1-8d230015e88e,Ông khen l?i b?o ?n qu?ng cáo ông c? chê ?i là ?c,Toyota Yaris Cross,Brand Perception,Brand Trust,Neutral,0.3,False,LOW_CONFIDENCE
6e444ea5-ab04-47c7-8e14-8bfdf7bf5305,"Ph?i ?o ch? bác, thi?u chính xác thì các bác còn tin làm sao ???c ? nh?ng video sau?",Creta,Brand Perception,Brand Trust,Negative,0.7,False,OK
69131771-d1ae-4dd9-90a5-40be8726e0bf,"V?y là bác ch?a xem h?t r?i, ?? em ?i?m l?i bác nghe:
1_Khi ??ng c? x?ng ho?t ??ng thì nó ?n h?n xe thu?n x?ng
2_T?ng t?",Toyota Yaris Cross,Powertrain / Performance; Powertrain / Performance; Comfort & Space,Energy Consumption; Acceleration; NVH,Neutral,0.65,False,LOW_CONFIDENCE|MIXED_SENTIMENT
bdc431f2-efff-41bb-aedc-7ea819f0c6b1,"Tùy ng??i, v?i ng??i ?n ch?c m?c b?n thì cros v?n h?n",Creta,Value Perception,Competitor Comparison,Negative,0.8,False,OK
906b6a0d-dbb7-4c0a-9a7f-ec76b0858cc6,"vãi, th? thì l?i r? h?n c? Raize à =))))",Toyota Yaris Cross,Value Perception,Competitor Comparison,Positive,0.9,True,OK
cc63071b-db86-4300-a1b5-987f8e0672f3,"? @johnwickTQ-pl1mq trong video có test r ??p nh?m thì nó c?ng ??ng thôi, c?ng n?m thôi. Trong khi quãng phanh creta h?n",Creta,Safety & ADAS,Braking System,Positive,0.9,False,OK
cc872c36-48dc-4f6f-906e-9c7a6bcc23b4,"bác còn ?o ??c b?ng th??c ?àng hoàng, v?y mà có kênh khác b?o Creta r?t r?ng, còn yaris cross ch?t..... th?c t? thì khác",Creta,Comfort & Space,Cabin Space,Negative,0.9,False,OK
831de69c-61c5-4ba0-8ceb-4a346ad4ce59,dai thì sao bác? ch?y v?n b?n vs ti?t ki?m. 800 l?y ?c hyb toy làm l?i ch? h?n xe hàn,Toyota Yaris Cross,Brand Perception; Powertrain / Performance; Powertrain / Performance,Competitor Comparison; Fuel Economy; Reliability,Positive,0.85,False,OK
8b8953ea-799c-47ca-91ec-3083fa653810,Xe này mà tr??c ch?y ??ng c? x?ng - sau ch?y ??ng c? ?i?n thì phê quá anh vi?t anh nh? ! Lúc ?ó l?i thành 4WD ko khéo th,Toyota Yaris Cross,Powertrain / Performance; Powertrain / Performance,Hybrid Powertrain; All-Wheel Drive,Positive,0.925,True,OK
27ba0308-6744-4a04-8734-424806223c8a,? @GiangNguyen-rr5ru th?y cross ??t h?n creta nhi?u mà,Creta,Styling / Design,Exterior Design,Negative,0.95,False,OK
a736ab6f-a53a-4355-b1dc-380a7d67ff4e,Xin ??a ch? ?? a ki?m tra tubo xe kona 2019,Honda HRV,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
afaca6b6-b751-4ecb-a05b-71a871eb09fb,"Còn cân ?o ngh?a là ch?a tho? mãn ?áp ?ng ?c, ch?a xu?ng ti?n thì t?t ch?, xe gi?m giá liên t?c xe sau ngon h?n xe trc, ",Toyota Yaris Cross,Value Perception; Value Perception,Price Drop; Overall Satisfaction,Negative,0.825,False,OK
9caca6a3-97d9-4aac-a510-4ab6f3d92b4a,tipcar giúp mình so sánh Creta ??c biêt v?i XL7 ???c không a?!,Toyota Yaris Cross,Value Perception,Competitor Comparison,Neutral,0.2,False,LOW_CONFIDENCE
a057e083-f2d2-4d71-9f62-766a24e76a34,Anh này yêu m?n toyota quá thì ph?i. Tôi nói ?i?u này vì th?y a gi?i thi?u quá ch? quan. A gi?i thi?u thi?u ph?n ng??i t,Toyota Yaris Cross,Value Perception; Powertrain / Performance; Brand Perception,Price; Engine Power; Brand Image,Negative,0.817,False,OK
429617e5-4fcd-4150-890a-c0fca7c64721,Câu h?i c?a bác hay ??y. Em s? nghiên c?u r?i h?i âm bác sau nhé.,Toyota Yaris Cross,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
320473d4-c67b-4517-b059-e33da7535ff6,"? @anks999999 em m?nh d?n ?oán bác ch?a t?ng lái ô tô, bác ch? cào phím thôi",Honda HRV,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
c8d9d8ee-b33e-40be-8611-e3a1c9366401,? @TipcarTV cái này bác nói quá chu?n...,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
917b833d-1b60-4c3d-9a3e-a4954e8f529f,"Em khuyên bác nên vào hãng, ho?c có th? tham kh?o ??a ch? gara trong ph?n mô t? video c?a link này nhé: https://youtu.be",Honda HRV,Brand Perception,After Sales Service,Neutral,0.3,False,LOW_CONFIDENCE
18f9a16f-982b-4b7d-ad61-a2345afb8a46,"Tipcar ngày càng m?t hình ?nh, m?t ch?t.... Không còn nh? ngày x?a n?a.... Qu?ng cáo cho Toyota m?t cách l? li?u. Con nà",Toyota Yaris Cross,Brand Perception,Brand Authenticity,Negative,0.95,False,OK
5977e44e-0c34-43b9-b163-e49423a7f9a9,?a bà con mua xe cho mình hay mua xe cho thiên h? v?y. Nghe ng??i ta chê giá r?i không xét ??n nhu c?u :),Toyota Yaris Cross,Value Perception,Price,Positive,0.85,False,OK
88ddcfb6-bbc7-4ad5-9d30-20e998460a6a,"N?u có ?i?u ki?n thì mình ngh? lên hrv, m?c dù ?n và ??t h?n. Còn ko thì n?u cân nh?c chi phí s? d?ng lâu dài thì yaris ",Creta,Comfort & Space; Value Perception; Value Perception,Cabin Space; Cost of Ownership; Competitor Comparison,Negative,0.833,False,OK
c8616697-8e37-435e-9ed3-6d5ee2218eac,"C?m ?n bác ?ã ?? l?i comment này! Tipcar coi ?ây là nh?ng góp ý chân thành và giá tr? ?? BBT n?i dung rút kinh nghi?m.
C",Toyota Yaris Cross,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
9f667c08-1137-4729-bfa9-72fe0b793acd,"Mình c?ng ?i lái th? Lynkco 06 xong mê luôn, nh?ng v?n ái ng?i xe china mà giá cao nên quay qua mua Peugeot 2008 Allure",Honda HRV,Powertrain / Performance; Brand Perception; Value Perception; Value Perception,Driving Experience; Country of Origin Image; Price; Competitor Comparison,Neutral,0.75,False,LOW_CONFIDENCE|MIXED_SENTIMENT
b37f5478-aa2c-4152-b215-24ce26a46eef,"Ch?a ?i 2 chi?c này nh?ng cá nhân thích hrv g h?n, ch? ghét 2 ?i?m là gh? n? và  không có c?m bi?n lùi zin, gh? b?c l?i ",Honda HRV,Other; Comfort & Space; Safety & ADAS; Value Perception; Value Perception,General Impression; Seat Material; Parking Sensor; Price; Competitor Comparison,Negative,0.87,False,MIXED_SENTIMENT
5e5c6090-caf5-490e-8bb3-b6cb93c9f514,"@TipcarTV  chu?n, v?i l?i mình th?y l?p b? trên v? xe hàn dày h?n",Creta,Styling / Design,Paint Quality,Positive,0.9,False,OK
a94cbef9-1170-4bc2-974b-aa7af9fbad30,HR-V ch?y cao t?c ??m nh?t trong nhóm B này ?ó bác.,Honda HRV,Powertrain / Performance,Highway Stability,Positive,0.9,False,OK
812a4fb5-d306-41e2-bb5b-1e692e1b8120,"m?c dù CX_5 là b?n facelift, nh?ng fom dáng ch?a bao gi? l?i th?i, ch?a k? n?i th?t c?a nhà Mazda, ph?i nói là ??p nh?t ",Toyota Yaris Cross,Styling / Design; Styling / Design; Value Perception; Comfort & Space; Other,Exterior Design; Interior Design; Competitor Comparison; Cabin Space; Equipment,Negative,0.91,False,OK
175576c6-9658-43ff-a68e-ccf372029328,"XF m?i ra m?t còn th?y ?n t??ng v? thi?t k?. Nh?ng qua th?i gian s? nhanh l?i m?t h?n Honda HR-V
Em có ti?n s? ch?n HR-V",Honda HRV,Styling / Design; Value Perception,Design Timelessness; Purchase Intent,Positive,0.85,False,OK
d7058b29-bbdc-4869-af39-ffb7cdcdb0f8,c?m ?n b?n . làm bài so sánh chi ti?t có tâm quá .,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
9e9af136-9064-407b-ae9b-4a9f0fbe4445,"thì công ngh? an toàn mà, trông cho không dùng ch?. Tôi ?ang ch? yaris vì thích công ngh? an toàn, c?ng vì tay lái y?u n",Creta,Safety & ADAS; Powertrain / Performance,Safety Technology; Steering Feel,Negative,0.775,False,OK
aa223472-2c59-4e90-938b-6126b1bfa486,"Admin ?i e th?y m?i ng??i hay nói con Yaris tôn v? m?ng, v?y n?u so sánh gi?a hai con này thì có chênh nhau không nh??",Creta,Value Perception,Competitor Comparison,Neutral,0.8,False,OK
4dbb133e-9bcf-43e3-8365-82774d820bd2,Mình mua xe là v? dùng luôn ch? c?ng r?t ng?i tháo này n? ?? nâng c?p r?t m?t vs t?n kém,Honda HRV,Other,Ownership Experience,Neutral,0.6,False,LOW_CONFIDENCE
db972545-8ee3-4dc5-933a-1c4c45ead802,Tôi ?ang ?i chi?c Toyota .n?u có c? h?i ?ôi xe tôi ko ch?n Toyota n?a.  Mà tôi ch?n Huynhdai. Kh? n?ng tôi xe ?ôi xe vào,Creta,Brand Perception,Brand Trust,Positive,0.95,False,OK
526df299-50e1-42e6-9ff2-994405bf8313,Tipcar s? cân nh?c k? ho?ch khi có xe lái th?. C?m ?n b?n ?ã theo dõi và ?ng h? nhé.,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
36256bf1-743a-43be-8fba-4bdcae0bb378,?i xf r?ng vãi ng?i s??ng . Hrv ch?t ng?i tù túng mà c? b?o s??ng ? cái lái m?t xong ?n n?a,Honda HRV,Comfort & Space; Powertrain / Performance,Cabin Space; Steering Feel,Negative,0.8,False,OK
64f47842-06c5-4a73-acb0-1be7e49824ed,chi?c XF dán phím cách nhi?t lo?i nào v?y bác,Honda HRV,Other,Accessories,Neutral,0.7,False,OK
a057e083-f2d2-4d71-9f62-766a24e76a34,Anh này yêu m?n toyota quá thì ph?i. Tôi nói ?i?u này vì th?y a gi?i thi?u quá ch? quan. A gi?i thi?u thi?u ph?n ng??i t,BYD M6,Value Perception; Powertrain / Performance,Price; Engine Power,Negative,0.9,False,OK
41c0b6de-20e1-44ea-9f80-ca44f361aa51,"Em ?ã có quy?t ??nh tr?n dòng xe nào r?i, c?m ?n bác review r?t có tâm ?",Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
e643198d-d702-48c8-b006-4ff6126b7b2d,"Chi?c xe phân ph?i t?i VN này là s?n ph?m liên doanh gi?a Toyota và Daihatsu bác ?, và ?i?u ?ó s? không thay ??i. B?n ? ",Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
eccdc282-54ab-44a7-b24d-2ff4b72430a5,Bác V.Anh ?i hãy làm v? Creta th? h? m?i ?i ?,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
a9c5abdb-b685-4cf3-ade7-b024be8ac979,"Mình ?ã xem Creta th?y n?i th?y trông chán h?n còn này nhi?u , T?t nhiên c?n s? so sánh c?a b?n",Toyota Yaris Cross,Styling / Design,Interior Design,Positive,0.9,False,OK
20862a76-5db1-4d1b-a04c-73dd8922bc65,"Xe này em ?i thuê, nên không rõ ch? xe dán lo?i gì.",Honda HRV,Other,Window Tint,Neutral,0.2,False,LOW_CONFIDENCE
74eb34b5-fcaf-47d4-9386-fc390818b43b,ch? có c?a mà so ngoài cái mác lai tàu,Honda HRV,Brand Perception,Brand Image,Positive,0.7,False,OK
ae72498f-9e13-4473-a481-eecb8dabeac6,@MinhQuoc-e9p  Sài Michelin h?t h?n nha b,Honda HRV,Other,Tire Brand,Positive,0.9,False,OK
2de553f8-91fb-4cd8-a5c9-44c05d41428f,mà creta b?n cao ngon nh?ng giá tháng 12 chát quá.,Creta,Other; Value Perception,General Impression; Price,Neutral,0.95,False,MIXED_SENTIMENT
81aa4c0a-d0a1-4751-a347-9ef587ce9caa,Em c?ng ?ang bâng khuâng c?a 2 dòng xe này nh?ng nghe anh phân tích thì em ?ã có ??a ra l?a ch?n cho mình,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
2b794938-4e60-49cd-ad1d-0b0bffa74414,L?u Ý HRV ng?i gh? sau m?i c? còn l?i m?i th? ??u tuy?t v?i ! Em ?ang ?i HRV RS nhé,Honda HRV,Comfort & Space; Other,Rear Seat Comfort; General Impression,Neutral,0.75,False,LOW_CONFIDENCE|MIXED_SENTIMENT
f2b51499-ad95-4059-8d58-1450f00e8f22,Chào Tipcar. TOYOTA 2023 ra m?u chu?n không chê m?i m?t. Có m?t v?n ?? v? hình th?c bên ngoài nhìn th?y tr?c ti?p ?ó là ,Toyota Yaris Cross,Styling / Design; Styling / Design,Body Shape; Ground Clearance,Negative,0.85,False,OK
87ceffd6-7574-4d96-afa2-99969a125b66,@HongQuanNgo99 90% ng??i vi?t ?ang dùng ?? trung qu?c ??c bi?t là ?t ?ó ông. Ti?n ng??i ta ch? ti?n ông ?âu mà ông phán.,Creta,Brand Perception,Country of Origin Image,Negative,0.7,False,OK
ee825c32-1a51-47e9-8dc9-0547b2c1a2bc,"C?m ?n Tipcar ít ra tôi còn có thi?n c?m v?i video này, giá ??t không ph?i do Tipcar, nên hi?u là nh? v?y.",Toyota Yaris Cross,Value Perception,Price,Negative,0.9,False,OK
e81804c3-1fa1-4e61-b53d-462fbd36a18d,Honda xài l?p nh? h?n mà l?i ?n h?n thì còn gì ?? nói n?a,Honda HRV,Styling / Design; Powertrain / Performance,Wheel Design; Energy Consumption,Negative,0.925,False,OK
e9b80cb0-1ebb-49b2-8417-5424d46794f8,"Xem 5 l?n cu?i cùng c?c xe Yaris vi có an toàn ga lúc ??p nh?m v?i phanh t? ??ng cái này h?u ích v?i v? 
Còn mình thích ",Creta,Safety & ADAS; Powertrain / Performance; Value Perception,Automatic Braking; Paddle Shifters; Maintenance Cost,Negative,0.883,False,OK
3fdc2569-56f9-479b-b52e-c8cf96af3ff2,"Vi?t Anh khéo quá, không ??ng v? bên nào, ?? khán gi? ??a ra l?a ch?n.",Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
7f1fca1a-ce33-4b56-9935-ccfa75395253,B?o d??ng kha cao nên m?t khách,Creta,Value Perception,Maintenance Cost,Negative,0.9,False,OK
9af22079-ed2f-455e-98b4-3f7abfabca54,"Ng??i VN có thói quen mua hàng qua truy?n mi?ng, hàng xóm mua xe b?o hay thì nó s? hay. Nh?ng ng??i chê xe online th??ng",Toyota Yaris Cross,Other,General Impression,Neutral,0.3,False,LOW_CONFIDENCE
e7d99011-4a8c-46b7-b6ad-ef1c21cbb4ba,Chi?c này và chi?c creta b?n cc nên l?y chi?c nào ? ?,Toyota Yaris Cross,Value Perception,Competitor Comparison,Neutral,0.8,False,OK
1a06bb6d-251a-47cb-a3c9-6133a122e948,"Em nghi ng? cách b? trí ?ó, vì nh? v?y thì mô t? ?i?n s? b? ??t r?t th?p, tr?i m?a ng?p thì sao nh??",Toyota Yaris Cross,Styling / Design,Electric Motor Position,Negative,0.9,False,OK
a9c5abdb-b685-4cf3-ade7-b024be8ac979,"Mình ?ã xem Creta th?y n?i th?y trông chán h?n còn này nhi?u , T?t nhiên c?n s? so sánh c?a b?n",Creta,Styling / Design,Interior Design,Negative,0.9,False,OK
8e69d094-70fb-4264-bd61-7465c0fb4694,Exciter k x?u mà t?i tr? trâu ?i nhi?u nên nó x?u. C?ng gi?ng nh? CX5 k x?u nh?ng ?i ?âu c?ng có m?y thành ph?n Cx5 ??p ,Mazda CX 5,Styling / Design,Exterior Design,Negative,0.9,False,OK
a685b5e7-67b1-43f0-9211-96600742f62b,"@TipcarTV  D? em c?m ?n ?, bác làm video r?t hay, r?t chi ti?t và tuy?t v?i  quá",Creta,Other,General Impression,Positive,0.9,False,OK
763ff6da-08b4-48df-b160-565e00e9c152,"Mình th?c m?c là b?n V máy x?ng, khung g?m daihatsu, ?ôngk c?, mã l?c, option trang b? y sì con voz cross top 7 ch?, con",Toyota Yaris Cross,Value Perception; Comfort & Space; Powertrain / Performance,Price; Seat Capacity; Engine and Chassis Platform,Negative,0.85,False,OK
b9fd1d14-7b35-49ed-a6fd-ac31cba03478,G?m cao cho ??n khi XForce chính th?c v? VN thôi,Toyota Yaris Cross,Value Perception,Competitor Comparison,Negative,0.7,False,OK
7321f62a-6f79-4f0a-b23f-cb2159ad17f8,E th?y nó ch? c?nh báo âm thanh ch? Hk can thi?p vào phanh.,Creta,Safety & ADAS,Autonomous Emergency Braking,Negative,0.9,False,OK
e7d99011-4a8c-46b7-b6ad-ef1c21cbb4ba,Chi?c này và chi?c creta b?n cc nên l?y chi?c nào ? ?,Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
812a4fb5-d306-41e2-bb5b-1e692e1b8120,"m?c dù CX_5 là b?n facelift, nh?ng fom dáng ch?a bao gi? l?i th?i, ch?a k? n?i th?t c?a nhà Mazda, ph?i nói là ??p nh?t ",Mazda CX 5,Styling / Design; Styling / Design; Value Perception; Comfort & Space; Value Perception,Exterior Design; Interior Design; Features & Equipment; Cabin Space; Competitor Comparison,Positive,0.93,False,OK
af8c8f0e-977d-4189-bac0-1336e8717343,"Hai xe này ?i lâu n?m cái nào b?n h?n nh?? Khung g?m, ??ng c?, n?i th?t không bi?t ch?c n?m sau th? nào?
Mình ??nh mua c",Creta,Powertrain / Performance; Other; Comfort & Space; Value Perception,Engine Durability; Chassis Durability; Interior Quality; Price,Negative,0.913,False,OK
cc405aaa-f460-416a-8f98-f8274654b9ba,"C??i 1 em, nh?ng v?n t? t??ng em kia! Bác ?úng là ?àn ông x?n!",Honda HRV,Other,General Impression,Positive,0.4,False,LOW_CONFIDENCE
ab9c3b70-4cea-4d09-8288-5b361b1df977,"N?i th?t ??p thì công nh?n, nh?ng ngo?i th?t thì ch?a ch?c",Honda HRV,Styling / Design; Styling / Design,Interior Design; Exterior Design,Positive,0.8,False,OK
b0907bc9-e9fd-4fea-8235-5226a675acde,"???c cái ??p mã, ?? cao g?m cao nh?t phân khúc mà ng??i Vi?t bây gi? có xu h??ng ?i xe g?m cao",Toyota Yaris Cross,Styling / Design; Comfort & Space,Exterior Design; Ground Clearance,Positive,0.95,False,OK
92df0807-a61b-4fd9-b286-c6646a3c0bd7,"xf r?ng, gh? ph?ng ng?i s? ok. HRV G có c? l?i ? gi?a. ng?i hàng 2 v?i 2 ng??i thì ok . 3 thì h?i ph? v?i hrv G",Honda HRV,Comfort & Space; Comfort & Space; Comfort & Space; Comfort & Space; Comfort & Space,Cabin Space; Seat Comfort; Middle Seat Comfort; Second Row Space; Second Row Space,Neutral,0.86,False,MIXED_SENTIMENT
6f4f2dea-8d64-40b2-96bd-b9f063557cd0,"Kênh là khá khách quan, không thiên v?. Ng??i xem có l?a ch?n t?t h?n khi xu?ng ti?n. Chân thành c?m ?n TIPCA",Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
4e36318f-2f6b-4b09-8ba5-cfa564ee3f86,"B? creta ?i
T?t nhiên cross thì thêm 20-30c? ?? n?i thast là longelanh",Creta,Styling / Design; Comfort & Space,Interior Design; Cabin Space,Positive,0.7,False,LOW_CONFIDENCE
241e5b44-5bc3-4c79-9dd3-83b4f0bc6ff9,"mua Toyota Yaris Cross là quá h?p lý ?ó các b?n, c?m ?n tipcar tv nhi?u l?m...",Creta,Value Perception,Value for Money,Negative,0.9,False,OK
4e07076e-3e32-4759-99c2-1ae797631865,"Theo em xe bán ?úng giá, c? 2 b?n ??u là b?n full ch? khác ??ng c?, giá ti?n ??u ngang vs các b?n Full c?a các hãng khác",Mazda CX 5,Value Perception; Styling / Design; Other,Price; Facelift; Model Update Strategy,Neutral,0.733,False,LOW_CONFIDENCE
241e5b44-5bc3-4c79-9dd3-83b4f0bc6ff9,"mua Toyota Yaris Cross là quá h?p lý ?ó các b?n, c?m ?n tipcar tv nhi?u l?m...",Toyota Yaris Cross,Value Perception,Value for Money,Positive,0.9,False,OK
8253b50d-8d1a-412b-ab03-320bd1f85748,"B?n ?y c?ng là m?t chi?c quá h?p d?n và r?t m?nh, nh?ng không ph?i ai c?ng v??t qua ???c v?n ?? tâm lý XE TQ.",Honda HRV,Styling / Design; Powertrain / Performance; Brand Perception,Exterior Design; Engine Power; Country of Origin Image,Negative,0.733,False,MIXED_SENTIMENT
9f5aacfa-0450-4d85-a1e4-8edb140ef4fe,"Cách làm so sánh th?c t? c?a kênh r?t ch?t l??ng, ??ng c?p qu?c t?. Tôi ch?a th?y kênh nào có th? làm dc nh? kênh tipcar",Creta,Other,General,Neutral,0.0,False,NO ASPECT | NONSUBSTANTIAL
f562498a-13b5-415d-ad61-34aab03214e2,G?n 1 t?i vn hào phóng v?i nh?t hàn quá mà óc v?t,Toyota Yaris Cross,Value Perception,Price,Negative,0.7,False,OK
5eeb276d-4fb5-47b1-9ecf-14bcf42043ef,"adas c?a yaris ch? v?t ?i nói cho nhanh, adas c?a corolla m?i hàng chu?n, còn trong ?ám trên adas+treo+lái c?a hrv là s?",Honda HRV,Safety & ADAS; Comfort & Space; Powertrain / Performance,ADAS Features; Suspension; Steering Feel,Positive,0.917,False,OK
e9fdbc18-f9da-40ee-b0b6-818601d8dcc7,"?ây m?i g?i là review, ch? ko gi?ng m?y ông toàn ??c thông s? r?i lái c? b?n",Creta,Other,General Impression,Positive,0.6,False,LOW_CONFIDENCE
9b667705-f9da-4a6d-a55a-14fb5d512cf4,nh?m  to. gi?  dân trí  khác  h?n. nói  th?  thì  t?  h?  th?p  mình  quá. ng ta c?ng  tìm  thông  tin  mòn  ?t  ra  r?i,Toyota Yaris Cross,Other,General Impression,Positive,0.5,False,LOW_CONFIDENCE
