record_id,scraped_at,country,platform,platform_type,page_number,source_url,thread_id,thread_or_video_title,post_id,parent_post_id,author_id,author_username,post_date,post_date_normalized,content_original,Initial_Translation,car_brand,car_model,car_segment,Initial_parameter,Initial_sentiment,has_media,media_urls,like_count,reply_count,share_count,view_count,is_thread_opener,star_rating,star_rating_max,star_rating_available,scraper_version,raw_html_hash,enriched_content,has_context,is_semantic_duplicate,duplicate_of_id,similarity_score,content_quality_flag,wow_signal_hits,category,parameter,sentiment,confidence,is_wow_factor,review_flag,focus_model,content_english,translation_status,translation_source,is_substantial,engagement_raw,engagement_score,sentiment_weight,wow_factor_score,wow_score_tier
f299f749-fd08-4786-ad81-0b0fce4d7a83,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@tntkhang,@tntkhang,1 tahun yang lalu,01/07/2025,"BYD nó in 3D ra chi?c xe h? bn, ko c?n ph?i rap h?, th?t thông minh.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"BYD nó in 3D ra chi?c xe h? bn, ko c?n ph?i rap h?, th?t thông minh.",FALSE,FALSE,,,KEEP,,New Tech,3D Printing,Positive,0.95,TRUE,OK,BYD M6,"BYD prints the car in 3D, right? No need to assemble, really smart.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
59013d6f-b151-4805-aacb-7a23b2b31823,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@tocu9808,@tocu9808,1 tahun yang lalu,01/07/2025,"BYD ?ã ???c c?p b?ng ch?ng nh?n s? h?u cho h?n 29 nghìn phát minh sáng ch? trong l?nh v?c xe ?i?n.
Vinfart còn nghìn n?m n?a ?? ?u?i theo BYD !
Tr?m s?c ch? là cái ??k gì v?i BYD c?. Ch? xem phim hay s?p chi?u.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"BYD ?ã ???c c?p b?ng ch?ng nh?n s? h?u cho h?n 29 nghìn phát minh sáng ch? trong l?nh v?c xe ?i?n.
Vinfart còn nghìn n?m n?a ?? ?u?i theo BYD !
Tr?m s?c ch? là cái ??k gì v?i BYD c?. Ch? xem phim hay s?p chi?u.",FALSE,FALSE,,,KEEP,,Brand Perception; Brand Perception; Brand Perception,Brand Image; Competitor Comparison; Competitor Comparison,Positive,0.95,TRUE,OK,BYD M6,"BYD has been granted ownership certificates for over 29,000 patents in the electric vehicle field. Vinfart would need a thousand more years to catch up with BYD! Charging stations are nothing compared to BYD—just a movie or an upcoming release.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
f4a9d1ad-c1b3-4817-a187-9d49837b4cc2,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@vietthanh58,@vietthanh58,1 tahun yang lalu (diedit),01/07/2025,"C? n??c vài tr? s?c c?a BYD ,may mà ch? có vài chi?c xe BYD ho?t ??ng ch? xu?t hi?n t?i tr?m 5-10 xe ch? s?c thì ch?ng nào ??n l??t bác tài ???c s?c ta!",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"C? n??c vài tr? s?c c?a BYD ,may mà ch? có vài chi?c xe BYD ho?t ??ng ch? xu?t hi?n t?i tr?m 5-10 xe ch? s?c thì ch?ng nào ??n l??t bác tài ???c s?c ta!",FALSE,FALSE,,,KEEP,,New Tech,Charging Infrastructure,Negative,0.95,FALSE,OK,BYD M6,"The whole country has only a few BYD charging stations. Lucky that there are only a few BYD cars running, because if 5-10 cars showed up at a station waiting to charge, when would the driver ever get a turn to charge?",ok,auto,TRUE,0,0,0,0,LOW
d2def62b-f647-40f4-a406-de0ea8b87ef5,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@socnhim3786,@socnhim3786,10 bulan yang lalu,01/09/2025,"Ch?y d?ch v? mà mua BYD t?i th?i ?i?m hi?n t?i là d? r?i, ch?m s?c quá ít, không ph?i lúc nào c?ng tính toán ???c ch?m s?c h?p lý ?âu.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Ch?y d?ch v? mà mua BYD t?i th?i ?i?m hi?n t?i là d? r?i, ch?m s?c quá ít, không ph?i lúc nào c?ng tính toán ???c ch?m s?c h?p lý ?âu.",FALSE,FALSE,,,KEEP,,Brand Perception,After Sales Service,Negative,0.95,FALSE,OK,BYD M6,Running a ride-hailing service and buying a BYD at the moment means charging is too scarce; you can't always calculate a reasonable charging schedule.,ok,auto,TRUE,0,0,0,0,LOW
9dc4bca2-049a-45e9-a98c-83d99121dd1c,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@ThanhXu%C3%A2nNguy%E1%BB%85n-n1t,@ThanhXuânNguy?n-n1t,7 bulan yang lalu,01/12/2025,"Sau clip này Vi?t Anh review chi?c Limo Green n?a thì kháng gi? s? r?t thích.
Mong anh ra s?m xem sao",,BYD,BYD M6,C-MPV,New Tech,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Sau clip này Vi?t Anh review chi?c Limo Green n?a thì kháng gi? s? r?t thích.
Mong anh ra s?m xem sao",FALSE,FALSE,,,KEEP,,Other,General Impression,Positive,0.9,FALSE,OK,Limogreen,,skipped_not_substantial,,FALSE,,,,,
9dc4bca2-049a-45e9-a98c-83d99121dd1c,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@ThanhXu%C3%A2nNguy%E1%BB%85n-n1t,@ThanhXuânNguy?n-n1t,7 bulan yang lalu,01/12/2025,"Sau clip này Vi?t Anh review chi?c Limo Green n?a thì kháng gi? s? r?t thích.
Mong anh ra s?m xem sao",,BYD,BYD M6,C-MPV,New Tech,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Sau clip này Vi?t Anh review chi?c Limo Green n?a thì kháng gi? s? r?t thích.
Mong anh ra s?m xem sao",FALSE,FALSE,,,KEEP,,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL,BYD M6,,skipped_not_substantial,,FALSE,,,,,
26f14c62-b0e8-4800-a90b-5d4062fd9c03,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@TipcarTV,@TipcarTV,7 bulan yang lalu,01/12/2025,"Vâng bác, em s? cân nh?c k? ho?ch.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"Vâng bác, em s? cân nh?c k? ho?ch.",FALSE,TRUE,f3c6b7a6-890f-428d-ac9c-82ad27d0b48c,0.9134,LOW_SIGNAL,,,,,,,,,,,,,,,,,
cabbed05-597f-46e6-b677-a673b9ee5420,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@bonatv48211,@bonatv48211,10 bulan yang lalu,01/09/2025,"??u xe thi?t k? ??p d? th??ng, nh? con cá heo",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"??u xe thi?t k? ??p d? th??ng, nh? con cá heo",FALSE,FALSE,,,KEEP,,Styling / Design,Exterior Design,Positive,0.95,FALSE,OK,BYD M6,"The front of the car is designed beautifully and cute, like a dolphin.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
2d2cd7f3-febe-43f9-92be-3477bf32f55a,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@ThanhTrungNguyen-gz1xg,@ThanhTrungNguyen-gz1xg,7 bulan yang lalu,01/12/2025,Video này c?ng ???c tài tr? mà b?n,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,7,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,Video này c?ng ???c tài tr? mà b?n,FALSE,TRUE,16e9b09b-dbbd-4971-beb5-1decea5244ed,0.9429,LOW_SIGNAL,,,,,,,,,,,,,,,,,
2e9afed5-93e5-4bf2-a39d-15764b93537d,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@kalmarv,@kalmarv,7 bulan yang lalu,01/12/2025,? @ThanhTrungNguyen-gz1xg c?ng ph?i ki?m c?m ch? bác hihi,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,2,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,? @ThanhTrungNguyen-gz1xg c?ng ph?i ki?m c?m ch? bác hihi,FALSE,FALSE,,,KEEP,,Other,General Impression,Positive,0.4,FALSE,LOW_CONFIDENCE,BYD M6,,skipped_not_substantial,,FALSE,,,,,
ab2a494f-eb04-46a6-bbed-ffd928cfb28c,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=744s1C-aiVE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,744s1C-aiVE,Tr?m s?c r?t ít - Mua BYD M6 có ph?i là canh b?c,,744s1C-aiVE,https://www.youtube.com/@davidvlog3362,@davidvlog3362,9 bulan yang lalu,01/10/2025,C?ng vì cái ?ám ngáo ?ó mà tui ?ã t? b? xe vin ?? mua m6 kk,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,C?ng vì cái ?ám ngáo ?ó mà tui ?ã t? b? xe vin ?? mua m6 kk,FALSE,FALSE,,,KEEP,ngon(75.0%),Value Perception,Competitor Comparison,Positive,0.95,FALSE,OK,BYD M6,"Also because of that crazy bunch, I gave up the VinFast to buy an M6 lol.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
616cb114-5307-4edd-906e-5899ca48ed31,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=YgskxND9t9g&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,YgskxND9t9g,Hành trình ch?y BYD M6 t? V?nh Long ??n Sapa có gì thú v?? II Chuy?n ng??i tài x?,,YgskxND9t9g,https://www.youtube.com/@hungphan1160,@hungphan1160,7 bulan yang lalu,01/12/2025,"Xe vinfat nh?p ph? tùng lo?i 3 trung qu?c v?. L?p ráp là xe tàu lo?i 3 ,BYD là xe  tàu lo?i 1,",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Xe vinfat nh?p ph? tùng lo?i 3 trung qu?c v?. L?p ráp là xe tàu lo?i 3 ,BYD là xe  tàu lo?i 1,",FALSE,FALSE,,,KEEP,,Brand Perception; Value Perception,Brand Image; Competitor Comparison,Positive,0.95,FALSE,OK,BYD M6,"VinFast imports Chinese grade 3 parts for assembly, making it a grade 3 Chinese car, while BYD is a grade 1 Chinese car.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
52206662-227f-4e36-8807-d760594280f4,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@PhamTrung0011,@PhamTrung0011,7 bulan yang lalu,01/12/2025,Nh?ng có làm ?úng h??ng d?n s? d?ng không? Ch? xe c? n?m không b?o d??ng ch?a ch?c ?ã hay.,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,Nh?ng có làm ?úng h??ng d?n s? d?ng không? Ch? xe c? n?m không b?o d??ng ch?a ch?c ?ã hay.,FALSE,FALSE,,,KEEP,,Other,User Manual,Negative,0.85,FALSE,OK,BYD M6,,skipped_not_substantial,,FALSE,,,,,
980bc586-3093-46b7-bbb2-4931c16efcb6,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=YgskxND9t9g&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,YgskxND9t9g,Hành trình ch?y BYD M6 t? V?nh Long ??n Sapa có gì thú v?? II Chuy?n ng??i tài x?,,YgskxND9t9g,https://www.youtube.com/@B%C3%ACnhPh%E1%BA%A1mHuy-t7x,@BìnhPh?mHuy-t7x,7 bulan yang lalu,01/12/2025,Tích thêm pin 200km n?a thì okê,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Tích thêm pin 200km n?a thì okê,FALSE,FALSE,,,KEEP,,Powertrain / Performance,Battery Range,Negative,0.95,FALSE,OK,BYD M6,Add another 200km of battery range and it's okay.,ok,auto,TRUE,0,0,0,0,LOW
114474fc-ea30-4a21-9175-89cd5f6a7d27,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@TungNguyen-nv4bj,@TungNguyen-nv4bj,7 bulan yang lalu,01/12/2025,8v là dc 400tr r,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,8v là dc 400tr r,FALSE,FALSE,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
8fa5a83f-98e1-44e3-8830-1d77d6cda673,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@hungnguyen-pg7mi,@hungnguyen-pg7mi,7 bulan yang lalu,01/12/2025,Ch?a có limogrenn thôi có m?a ngay,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,2,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Ch?a có limogrenn thôi có m?a ngay,FALSE,FALSE,,,KEEP,,Other,Purchase Intent,Positive,0.95,TRUE,OK,Limogreen,,skipped_not_substantial,,FALSE,,,,,
b856b7e2-f042-49dd-b7e0-5ab3422ce7ea,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=YgskxND9t9g&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,YgskxND9t9g,Hành trình ch?y BYD M6 t? V?nh Long ??n Sapa có gì thú v?? II Chuy?n ng??i tài x?,,YgskxND9t9g,https://www.youtube.com/@dothinh6262,@dothinh6262,8 bulan yang lalu,01/11/2025,"ch?ng lý do gì l?i ?i ?ng h? hãng xe ngo?i qu?c thay vì xe n?i ??a , hãy làm nh? trung qu?c làm , phát tri?n m?nh tiêu dùng hàng n?i ??a ?? ??t n??c ?c phát tri?n hãy ?ng h? hàng VN - VIFAST",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"ch?ng lý do gì l?i ?i ?ng h? hãng xe ngo?i qu?c thay vì xe n?i ??a , hãy làm nh? trung qu?c làm , phát tri?n m?nh tiêu dùng hàng n?i ??a ?? ??t n??c ?c phát tri?n hãy ?ng h? hàng VN - VIFAST",FALSE,FALSE,,,KEEP,ngon(85.7%),Brand Perception,Country of Origin Image,Negative,0.95,FALSE,OK,BYD M6,"No reason to support foreign car brands instead of domestic cars. Do what China does, strongly promote domestic consumption for the country's development. Support Vietnamese products - VIFAST.",ok,auto,TRUE,0,0,0,0,LOW
1295e2cd-673f-4aa1-b5cf-6cf0f8dc19ae,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@hungdoan395,@hungdoan395,1 tahun yang lalu,01/07/2025,"?ã ng?i veloz, xpander khi ?i t?c ?? cao ?n kinh kh?ng nh?t là ti?ng l?p v?ng vào b?t nh?c c?ng ko ?? dc.",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"?ã ng?i veloz, xpander khi ?i t?c ?? cao ?n kinh kh?ng nh?t là ti?ng l?p v?ng vào b?t nh?c c?ng ko ?? dc.",FALSE,FALSE,,,KEEP,,Comfort & Space,Road Noise,Positive,0.95,FALSE,OK,BYD M6,"Ridden in the Veloz and Xpander at high speeds, the noise is terrible, especially the tire noise echoing inside — even turning on the music can't drown it out.",ok,auto,TRUE,0,0,0.95,47.5,MEDIUM
ea3ffcd1-a5b2-4c86-bd05-b536792e2cbe,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@meohieu9365,@meohieu9365,1 tahun yang lalu,01/07/2025,"Xe g?m cao mà không làm ?c sàn cao, ng?i x?m nh? xe ?i?n Vi?t là 1 t?i ác. Ng?i x?m chân cao, m?t sàn cao m?i thích",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,3,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Xe g?m cao mà không làm ?c sàn cao, ng?i x?m nh? xe ?i?n Vi?t là 1 t?i ác. Ng?i x?m chân cao, m?t sàn cao m?i thích",FALSE,FALSE,,,KEEP,,Comfort & Space,Leg Room,Negative,0.95,FALSE,OK,BYD M6,"It's a crime to have a car with high ground clearance but no raised floor, forcing you to sit with your knees up like in a Vietnamese electric car. A high floor that lets you sit with your legs raised is what's needed.",ok,auto,TRUE,1.386294361,11.14,0,5.57,LOW
d4668874-663b-47d0-b10c-fff8c2050ab5,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@tungnguyenkhanh1488,@tungnguyenkhanh1488,7 bulan yang lalu,01/12/2025,Rát hay!,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Rát hay!,FALSE,FALSE,,,LOW_SIGNAL,,,,,,,,,,,,,,,,,
8ea535b8-dda1-4dea-83da-3ca8cd959445,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@DanhTungam,@DanhTungam,1 tahun yang lalu,01/07/2025,Giá t?i VN v?n r?t cao so v?i bên Thái Lan,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Giá t?i VN v?n r?t cao so v?i bên Thái Lan,FALSE,FALSE,,,KEEP,,Value Perception,Price,Negative,0.95,FALSE,OK,BYD M6,Price in Vietnam is still very high compared to Thailand.,ok,auto,TRUE,0,0,0,0,LOW
e677889d-5f1a-4b16-b770-7606a8c289de,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@Phuongnguyen.2510,@Phuongnguyen.2510,1 tahun yang lalu,01/07/2025,"Vinfat s?p ra m?u 7 ch? c? custin nek .
Nghe nói qu? pin có h?n 400 thì có v? h?i nghèo cho chi?c 7 ch? .
Không bi?t ?? ?c qu? pin VF9 ko .
7 ch? thì pin ph?i dc trên 600 ch? ko leo d?c ?èo t?i n?ng t?n pin l?m .",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,"Vinfat s?p ra m?u 7 ch? c? custin nek .
Nghe nói qu? pin có h?n 400 thì có v? h?i nghèo cho chi?c 7 ch? .
Không bi?t ?? ?c qu? pin VF9 ko .
7 ch? thì pin ph?i dc trên 600 ch? ko leo d?c ?èo t?i n?ng t?n pin l?m .",FALSE,FALSE,,,KEEP,,Powertrain / Performance,Battery Range,Positive,0.95,FALSE,OK,BYD M6,"VinFast is about to launch a 7-seater model with custom, huh. I heard the battery range is over 400, which seems a bit poor for a 7-seater. Not sure if the VF9's battery range is okay. For a 7-seater, the range should be over 600, otherwise climbing steep hills with heavy load will consume a lot of battery.",ok,auto,TRUE,0.693147181,5.57,0.95,50.29,MEDIUM
cb4297f8-feca-4743-a0ee-a5a6fe02274e,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@tocu9808,@tocu9808,7 bulan yang lalu,01/12/2025,? @duonghao2165 B?n ?ang kêu g?i chính mình h? ? Hay ?ang hô hào toàn dân ?,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,FALSE,,,FALSE,youtube_scraper_v2,,? @duonghao2165 B?n ?ang kêu g?i chính mình h? ? Hay ?ang hô hào toàn dân ?,FALSE,FALSE,,,KEEP,,Other,General,Neutral,0,FALSE,NO ASPECT | NONSUBSTANTIAL,BYD M6,,skipped_not_substantial,,FALSE,,,,,
6fe31b95-ae2c-47f6-98c8-0944bc4f7733,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=0SAtax-H4UM&pp=ygURQllEIE02IFZp4buHdCBOYW3SBwkJTgsBhyohjO8%3D,0SAtax-H4UM,Lái xe d?ch v? ?ánh giá BYD M6 - toát m? hôi gi?a mùa ?ông | TIPCAR TV,,0SAtax-H4UM,https://www.youtube.com/@Nhducminh,@Nhducminh,7 bulan yang lalu,01/12/2025,"Ch?y cá nhân thì ok, còn d?ch v? thì ....",,BYD,BYD M6,C-MPV,,Neutral,FALSE,,0,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,"Ch?y cá nhân thì ok, còn d?ch v? thì ....",FALSE,FALSE,,,KEEP,,Other,General Impression,Negative,0.6,FALSE,LOW_CONFIDENCE,BYD M6,,skipped_not_substantial,,FALSE,,,,,
04da0fcd-bc8b-41ba-a2d8-b3b8cf60b1a9,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@quanghuy8849,@quanghuy8849,1 tahun yang lalu,01/07/2025,riêng qu? Cam360 thì ch?p c? t? các lo?i xe trên th? gi?i bây gi? =))) nét vcl,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,2,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,riêng qu? Cam360 thì ch?p c? t? các lo?i xe trên th? gi?i bây gi? =))) nét vcl,FALSE,FALSE,,,KEEP,,New Tech,360-Degree Camera,Positive,0.95,TRUE,OK,BYD M6,"As for the Cam360, it just copies from all kinds of cars in the world now =))) the sharpness is insane.",ok,auto,TRUE,1.098612289,8.83,0.95,51.91,MEDIUM
2bef9a00-1f1d-4237-92d4-8ce187f4daff,46203.72052,Vietnam,YouTube,video_comment,,https://www.youtube.com/watch?v=p8vo0FdiHEE&pp=ygURQllEIE02IFZp4buHdCBOYW0%3D,p8vo0FdiHEE,"Trên tay BYD M6 : L?a ch?n xe d?ch v? 7 ch? thu?n ?i?n m?i, ch? y?u là ti?t ki?m chi phí và ?n ??nh",,p8vo0FdiHEE,https://www.youtube.com/@songtu3337,@songtu3337,1 tahun yang lalu,01/07/2025,Tính n?ng c?a nó ngon h?n VF g?p nhi?u l?n.,,BYD,BYD M6,C-MPV,,Neutral,FALSE,,1,,0,0,TRUE,,,FALSE,youtube_scraper_v2,,Tính n?ng c?a nó ngon h?n VF g?p nhi?u l?n.,FALSE,FALSE,,,KEEP,ngon(100.0%),Value Perception,Competitor Comparison,Positive,0.95,TRUE,OK,BYD M6,Its features are many times better than the VF.,ok,auto,TRUE,0.693147181,5.57,0.95,50.29,MEDIUM
