record_id,scraped_at,country,platform,platform_type,source_url,thread_id,post_id,parent_post_id,author_id,author_username,post_date,post_date_normalized,content_original,English Translation,car_brand,car_model,parameter,sentiment,has_media,media_urls,like_count,reply_count,share_count,view_count,is_thread_opener,star_rating,star_rating_max,star_rating_available,scraper_version,raw_html_hash,enriched_content,has_context,is_semantic_duplicate,duplicate_of_id,similarity_score,content_quality_flag,wow_signal_hits
18dec2e3-823c-4824-ad95-7bb04b4ba2eb,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgyaVjD33nIvf2t5ST54AaABAg,UgyaVjD33nIvf2t5ST54AaABAg,,,@drsante8062,2 minggu yang lalu,,"vf3 đi đô thị ngon rồi , ko tốn xăng nuôi xe nhàn ko",,VinFast,VinFast VF3,Powertrain / Performance,Positive,False,,1,1.0,0,0,False,,,False,youtube_vietnam_demo_v1,,"vf3 đi đô thị ngon rồi , ko tốn xăng nuôi xe nhàn ko",False,False,,,KEEP,ngon(100.0%)
c8022d03-d197-4700-8345-1dfc545ee972,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgyaVjD33nIvf2t5ST54AaABAg.AWpvU85Bb-RAWqnpI5YirA,UgyaVjD33nIvf2t5ST54AaABAg.AWpvU85Bb-RAWqnpI5YirA,,,@XẾCỘNG,2 minggu yang lalu,,"Đúng rồi bác, đi phố con này cực tiện và tiết kiệm ạ!",,VinFast,VinFast VF3,Powertrain / Performance,Positive,False,,0,,0,0,False,,,False,youtube_vietnam_demo_v1,,"Đúng rồi bác, đi phố con này cực tiện và tiết kiệm ạ!",False,False,,,KEEP,
9c4cdf13-1b6f-4934-a8c9-135687c98b70,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgyeEdDEN70pmqCxik54AaABAg,UgyeEdDEN70pmqCxik54AaABAg,,,@tungwu2399,2 minggu yang lalu,,Xe dành cho bkc,,VinFast,VinFast VF3,Value Perception,Neutral,False,,0,,0,0,False,,,False,youtube_vietnam_demo_v1,,Xe dành cho bkc,False,False,,,LOW_SIGNAL,
02cd81d7-3640-4a58-9421-9328d2ef1349,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgytODucjZrLrXInQ394AaABAg,UgytODucjZrLrXInQ394AaABAg,,,@RedMinskStudio_Hanoi,2 minggu yang lalu,,mấy ae tiên phong vỡ mòm =)))))))))))))) vừa bị chém vừa lỗi,,VinFast,VinFast VF3,Styling / Design,Negative,False,,0,2.0,0,0,False,,,False,youtube_vietnam_demo_v1,,mấy ae tiên phong vỡ mòm =)))))))))))))) vừa bị chém vừa lỗi,False,False,,,KEEP,
d378e125-2325-4ff4-a40a-2a3a95e7e862,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgytODucjZrLrXInQ394AaABAg.AWrGxMdRiR1AWsYj5Ce87U,UgytODucjZrLrXInQ394AaABAg.AWrGxMdRiR1AWsYj5Ce87U,,,@ChuckN516,2 minggu yang lalu,,"Hãng xe nào cũng vậy thôi, cũng có tệp khách hàng tiên phong. Không có số 1 thì làm sao có số 2....",,VinFast,VinFast VF3,Styling / Design,Negative,False,,0,,0,0,False,,,False,youtube_vietnam_demo_v1,,"Hãng xe nào cũng vậy thôi, cũng có tệp khách hàng tiên phong. Không có số 1 thì làm sao có số 2....",False,False,,,KEEP,
de1d8ed3-2947-4717-92a6-40e1ed6d6d2b,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgytODucjZrLrXInQ394AaABAg.AWrGxMdRiR1AWujWfFGmX-,UgytODucjZrLrXInQ394AaABAg.AWrGxMdRiR1AWujWfFGmX-,,,@KB80486,2 minggu yang lalu,,Đi 3 năm sướng bao lâu rồi,,VinFast,VinFast VF3,Safety,Neutral,False,,1,,0,0,False,,,False,youtube_vietnam_demo_v1,,Đi 3 năm sướng bao lâu rồi,False,False,,,KEEP,
8213f40b-0dc5-4ef9-abb9-690775a34002,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,Ugz28lKcr3U86SsM2PV4AaABAg,Ugz28lKcr3U86SsM2PV4AaABAg,,,@hieungokht2921,2 minggu yang lalu,,cho e hỏi như xe màu vàng kia thì lưu thông bình thường có bị CA thổi vì dán decal đổi màu như vậy ko ạ,,VinFast,VinFast VF3,Styling / Design,Neutral,False,,0,1.0,0,0,False,,,False,youtube_vietnam_demo_v1,,cho e hỏi như xe màu vàng kia thì lưu thông bình thường có bị CA thổi vì dán decal đổi màu như vậy ko ạ,False,False,,,KEEP,
afe2c801-e781-4183-a3ca-dc3815c1318d,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,Ugz28lKcr3U86SsM2PV4AaABAg.AWwdBR8GKHqAWx6_9VwAUa,Ugz28lKcr3U86SsM2PV4AaABAg.AWwdBR8GKHqAWx6_9VwAUa,,,@XẾCỘNG,2 minggu yang lalu,,Trên 50% diện tích vẫn là màu trong đăng ký là oki,,VinFast,VinFast VF3,Styling / Design,Neutral,False,,2,,0,0,False,,,False,youtube_vietnam_demo_v1,,Trên 50% diện tích vẫn là màu trong đăng ký là oki,False,False,,,KEEP,
01c723f4-5b64-4224-8434-539d31db4b5f,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgzXRC2515yA6jmyFy54AaABAg,UgzXRC2515yA6jmyFy54AaABAg,,,@nguyenthikimngan4542,2 minggu yang lalu,,có xe sẵn giao liền k ạ?,,VinFast,VinFast VF3,Powertrain / Performance,Neutral,False,,0,1.0,0,0,False,,,False,youtube_vietnam_demo_v1,,có xe sẵn giao liền k ạ?,False,False,,,KEEP,
17e9b300-c5bd-496a-a0b5-359e0ca01583,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgzXRC2515yA6jmyFy54AaABAg.AX2u7RbQjHBAX3rP4sEGxD,UgzXRC2515yA6jmyFy54AaABAg.AX2u7RbQjHBAX3rP4sEGxD,,,@XẾCỘNG,2 minggu yang lalu,,Bạn liên hệ zalo 0888484892 xem cần xe gì. Khu vực nào để mình check nhé,,VinFast,VinFast VF3,Safety,Neutral,False,,0,,0,0,False,,,False,youtube_vietnam_demo_v1,,Bạn liên hệ zalo 0888484892 xem cần xe gì. Khu vực nào để mình check nhé,False,False,,,KEEP,
78da1406-daee-4faa-a8e3-6c352c4783ef,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgzcPqFC0bJV_oD99eV4AaABAg,UgzcPqFC0bJV_oD99eV4AaABAg,,,@q-review,2 minggu yang lalu,,Macaron 260 triệu có làm khó được VF3?,,VinFast,VinFast VF3,Powertrain / Performance,Neutral,False,,1,1.0,0,0,False,,,False,youtube_vietnam_demo_v1,,Macaron 260 triệu có làm khó được VF3?,False,False,,,KEEP,
d2069c19-2b0d-4dfd-a6df-ec532260096f,04/06/2026 23:30,Vietnam,YouTube,video_comment,https://www.youtube.com/watch?v=xzVrqva0KOM,UgzcPqFC0bJV_oD99eV4AaABAg.AWpXYKuJBLBAWp__XPdU_y,UgzcPqFC0bJV_oD99eV4AaABAg.AWpXYKuJBLBAWp__XPdU_y,,,@XẾCỘNG,2 minggu yang lalu,,Ko. 2 tệp khách khác xa nhau lắm b,,VinFast,VinFast VF3,New Tech,Negative,False,,1,,0,0,False,,,False,youtube_vietnam_demo_v1,,Ko. 2 tệp khách khác xa nhau lắm b,False,False,,,KEEP,
