record_id,aspect_index,category,parameter,sentiment,confidence,phrase_original,phrase_english,focus_model,is_wow_factor,review_flag
42f07d20-e175-4645-aa22-a5ee0bdeff47,0,Powertrain / Performance,Engine Power,Negative,0.7,ko b? thi?u tr?m s?c,not lacking in deep power,BYD M6,FALSE,MIXED_SENTIMENT
42f07d20-e175-4645-aa22-a5ee0bdeff47,1,Brand Perception,Service Center Availability,Positive,0.9,thi?u x??ng ?? b?o hành xe l?i,lacks a workshop for warranty service,BYD M6,FALSE,MIXED_SENTIMENT
68fbfee0-21cb-40d1-af46-dbb9a5007ca0,0,Other,General Impression,Positive,0.7,Ch? l? mình cũng mua xe này sao ta?,Maybe I should also buy this car?,BYD M6,FALSE,OK
408ead7b-450c-4157-ab6b-dfd3108466fd,0,Brand Perception,After Sales Service,Negative,0.9,nhân viên BYD trá hình d?ch v?,BYD employees disguised as service,BYD M6,FALSE,OK
cf88f7e1-55e6-420b-829e-5368b327af12,0,Value Perception,Value for Money,Positive,0.9,v?a ngon v?a r?,both good and cheap,BYD M6,FALSE,OK
cf88f7e1-55e6-420b-829e-5368b327af12,1,Value Perception,Competitor Comparison,Positive,0.85,k dánh thu? nh?p thì tesla c?ng ra bã,"if there were no tariffs, Tesla would also be out",BYD M6,FALSE,OK
601e2230-4797-4ac7-856e-5827e0a2f3fc,0,Value Perception,Value for Money,Negative,0.9,Xe này không tính tiền sạc mà giá cũng đâu có rẻ hơn đâu.,This car doesn't include charging cost and the price is not cheaper.,BYD M6,FALSE,OK
9e240c13-b149-4ae3-b48b-51c8ae61d2f4,0,Powertrain / Performance,Battery Range,Negative,0.95,?i 400km ít quá nh?,Going 400km is too little,BYD M6,FALSE,OK
f5e98611-e415-4fe2-bf65-78aa02c3ea6b,0,Other,Charging Infrastructure,Negative,0.9,với chiến lược trạm sạc tư nhân mắc lên như nấm thì vài km gần nhà đã có trạm sạc công suất rất cao,"With the strategy of private charging stations popping up like mushrooms, within a few km near home there is a very high-power charger",BYD M6,FALSE,OK
f5e98611-e415-4fe2-bf65-78aa02c3ea6b,1,New Tech,Charging Speed,Negative,0.9,Sạc 30 phút từ 15-80%,Charge 30 minutes from 15-80%,BYD M6,FALSE,OK
45a4eb6d-7afe-4202-92fc-342126a07f51,0,Brand Perception,Competitor Comparison,Positive,0.9,Vinfat thì l?i tè le mua làm chi thêm b?c,"VinFast is problematic, why buy to add more trouble?",BYD M6,FALSE,OK
d063dfd4-308c-4c2d-9612-10a5312cbe29,0,Value Perception,Competitor Comparison,Negative,0.95,Thua xa vf. ?? tàu k có c?a c?nh tranh.,Far behind VF. No chance to compete.,BYD M6,FALSE,OK
dcce65cc-63c6-4da6-b6bb-73e7b8567b07,0,Powertrain / Performance,Battery Range,Positive,0.9,BYD nó tập chung tối ưu pin đi quãng đường xa,BYD focuses on optimizing battery for long distance,BYD M6,FALSE,OK
dcce65cc-63c6-4da6-b6bb-73e7b8567b07,1,New Tech,AI Integration,Positive,0.85,cũng với AI deepseek,also with AI DeepSeek,BYD M6,FALSE,OK
fc8143fa-0878-4a37-8a13-517a4784ef8f,0,Other,Charging Station Availability,Negative,0.9,tr?m s?c ít,few charging stations,BYD M6,FALSE,MIXED_SENTIMENT
fc8143fa-0878-4a37-8a13-517a4784ef8f,1,Brand Perception,Competitor Comparison,Positive,0.95,so BYD vs VF khác gì so k? kh?ng l? vs ng??i tý hon,comparing BYD vs VF is like a giant compared to a dwarf,BYD M6,FALSE,MIXED_SENTIMENT
e6a580f9-da57-4652-bb1c-b934399cedaf,0,Other,Market Fit,Negative,0.6,có Vf3 Vf5 + MPV là quá,"having VF3, VF5 and MPV is too much",BYD M6,FALSE,LOW_CONFIDENCE
2092ce26-c0f6-4e65-841c-4bf9a8acef6b,0,New Tech,Charging System,Positive,0.7,H? th?ng s?c ?ang ???c hoàn thi?n!,Charging system is being perfected!,BYD M6,FALSE,OK
f8e6fa1b-080f-419f-88e9-2e9d17764c5c,0,Brand Perception,Brand Trust,Positive,0.9,n?u là xe vinlo thì 20% s?p ngu?n cmnr,"if it's a Vinfast car, then 20% chance of power supply failure",BYD M6,FALSE,OK
b54b7378-acfc-4989-9c30-8118158e710b,0,Other,General Impression,Positive,0.6,dòng MPV r?t da d?ng luôn,MPV line is very diverse,BYD M6,FALSE,LOW_CONFIDENCE
14953c81-7404-4a28-bbd6-0ebdbb602338,0,Brand Perception,Brand Image,Positive,0.9,Không VF bình lu?n t?ng chóng m?t. T?t c? ông nào dính vào vf ??u có cái k?t ??ng Nh? nhau.,No VF comment about giving away quickly fade away. Everyone involved with VF ends up the same.,BYD M6,FALSE,OK
695e8dab-3789-4b97-91f4-431839886be5,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
f0a25929-69ac-4a23-b058-a2b871b424e2,0,Value Perception,Battery Replacement Cost,Neutral,0.6,thay pin dòng xe BYD này h?t bao nhiêu,how much to replace the battery for this BYD line,BYD M6,FALSE,LOW_CONFIDENCE
e1fa282a-e242-4550-957a-ab2b78d69078,0,Other,General Impression,Neutral,0.6,C?n ph?i có thêm thông tin ?? xác th?c ?i?u này!,Need more information to verify this!,BYD M6,FALSE,LOW_CONFIDENCE
4372e467-ec81-447c-9a48-5075eb2f716d,0,Value Perception,Value for Money,Positive,0.9,vậy là ngon rồi,So it's good now,BYD M6,FALSE,MIXED_SENTIMENT
4372e467-ec81-447c-9a48-5075eb2f716d,1,Safety & ADAS,ADAS Features,Negative,0.85,Có thêm full adas nữa thì hết chê,"If it also had full ADAS, then there's nothing to complain about",BYD M6,FALSE,MIXED_SENTIMENT
b44e89ed-00f8-4298-9289-d7182d88527f,0,Value Perception,Price,Positive,0.7,"trên 5 t?, m?c có ?ó b?n.. mua di","over 5 million, just that much.. buy it",BYD M6,FALSE,OK
cfa300b5-c5ce-4481-a0ce-103bd7fcf245,0,Comfort & Space,Cabin Space,Positive,0.9,mấy chiếc nhỏ xe điện của audi thì cũng đâu có nhiều chỗ sức đâu,those small electric cars of Audi don't have much space,BYD M6,FALSE,OK
ae16fc8a-c1ee-4140-9959-eff55d9edab5,0,Brand Perception,Brand Trust,Negative,0.9,Quãng cáo x?o c?ng v?a v?a thôi 2 ông ?i.,"Your false advertising should be moderate, you two.",BYD M6,FALSE,OK
5dd1a64b-6c38-4566-997b-e5328d4f76a1,0,New Tech,Charging Station Availability,Negative,0.9,không tìm ra được chỗ lắp trạm sạc,can't find a place to install charging stations,BYD M6,FALSE,OK
5dd1a64b-6c38-4566-997b-e5328d4f76a1,1,Brand Perception,Brand Infrastructure,Negative,0.8,Vin họ là trùm bất động sản ... họ quá rõ điều này,"VinFast is the real estate tycoon, they know this well",BYD M6,FALSE,OK
3bae68c1-e686-4fa7-9bf8-fd4f7f63b784,0,Powertrain / Performance,Battery Range,Negative,0.8,"Báo 420 khi bật điều hoà, quạt gió. Muốn đi được 480 thì tắt hết mọi tính năng trong xe.","Reported 420 with AC, 480 if you turn off all features.",BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
3bae68c1-e686-4fa7-9bf8-fd4f7f63b784,1,Powertrain / Performance,Range vs Features,Negative,0.7,Vì tắt đi nó khác gì xe công nông đâu.,Because turning it off is no different from a farm vehicle.,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
3bae68c1-e686-4fa7-9bf8-fd4f7f63b784,2,Brand Perception,Country of Origin Image,Positive,0.6,"Còn ông chưa đi xe tàu, sản xuất tại tàu, nhập nguyên con. Rồi đi so hàng tàu lắp ráp tại việt nam.","You haven't driven a Chinese car, made in China, fully imported. Then you compare with Chinese cars assembled in Vietnam.",BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
1ef8edf0-a16c-4a69-afe9-01b5bd280f54,0,Other,Ownership Experience,Neutral,0.3,chạy xe dịch vụ kiểu như là công việc tay trái,run service car as a side job,BYD M6,FALSE,LOW_CONFIDENCE
4fe3cf46-9e92-4bd5-ac3e-eda6f682d86b,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
fc595256-98e9-4016-b7b3-8bbaebfc9078,0,Brand Perception,Country of Origin Image,Negative,0.9,Trung Qu?c mãi v?n la Trung Qu?c lam sao ví ??c hay m? ???c,"China is still China, how can it be compared or praised?",BYD M6,FALSE,OK
104f3843-3d75-45e5-8131-354aaa5d6d7b,0,Brand Perception,Build Quality,Positive,0.95,"xe vin hoàn thi?n t?t và ko l?i thì là xe h?ng 2, còn nh? hi?n t?i thì là xe h?ng 3","If Vinfast car is well-finished and without mistakes, it is a tier 2 car, but as of now, it's only tier 3.",BYD M6,FALSE,OK
6c348f8a-4ae9-4356-a64a-fd38730cdf14,0,Powertrain / Performance,Battery Range,Negative,0.9,đi vùng núi th hóa mà trạm sạc ở thành phố thì bỏ công đi hơn 100 km sạc pin thì hiệu quả ở đâu,"going to mountainous area but charging station in city, you have to drive over 100 km to charge, where is the efficiency?",BYD M6,FALSE,OK
6c348f8a-4ae9-4356-a64a-fd38730cdf14,1,Value Perception,Competitor Comparison,Negative,0.7,mua byd thì bỏ xl7 cất xó,buy BYD then put XL7 aside,BYD M6,FALSE,OK
bdaa29f3-a891-44c4-b171-71ec55d57746,0,Safety & ADAS,Frame Structure,Negative,0.7,g?y g?ng,broken frame,BYD M6,FALSE,LOW_CONFIDENCE
bdaa29f3-a891-44c4-b171-71ec55d57746,1,Comfort & Space,Suspension,Negative,0.6,banh càng,suspension issue,BYD M6,FALSE,LOW_CONFIDENCE
4e3c33d3-71b2-47e9-a952-7fdc82f69893,0,Brand Perception,Brand Trust,Positive,0.6,Em quan tâm ch?t l??ng xe h?n ch?t l??ng khuy?n mãi,I care about car quality more than promotion quality,BYD M6,FALSE,LOW_CONFIDENCE
7e86cdc5-7aef-4ff9-98cb-fd76dd58c73b,0,Brand Perception,Brand Image,Positive,0.95,các dòng xe điện khác không có tuổi để so với BYD,Other electric car lines have no chance compared to BYD,BYD M6,FALSE,OK
33682523-ca54-42f5-b937-56000f8dcd84,0,Brand Perception,Brand Visibility,Negative,0.9,chưa bao h thấy 1 con byd nào chạy,have never seen any BYD car running,BYD M6,FALSE,OK
2ef20c84-83ba-4408-9704-13c71ed2fba9,0,Powertrain / Performance,Energy Consumption,Neutral,0.8,gặp mưa rất tốn điện,driving in rain consumes a lot of electricity,BYD M6,FALSE,OK
ddecef77-9fc3-4cbb-ac7c-0db13f4df3a0,0,Brand Perception,Brand Image,Negative,0.7,nh?ng mà xe vf c?ng ch?t l??ng mà gì mà kém ?âu,"but VF cars are also quality, not inferior at all",BYD M6,FALSE,OK
bd4d998b-a21e-4baa-96e4-23908535c2b5,0,Value Perception,Competitor Comparison,Positive,0.9,vì k c?nh tranh n?i v?i china,because they can't compete with China,BYD M6,FALSE,OK
0ce9faa0-51ba-4b15-94b4-9a2b2128aebf,0,Other,Long Term Reliability,Neutral,0.6,8 v?n v?n ch?a nói lên ???c gì,"80,000 km hasn't shown anything",BYD M6,FALSE,LOW_CONFIDENCE
d95fde96-72a3-4a09-b60c-47271ea56719,0,Value Perception,Competitor Comparison,Positive,0.95,BYD nó ngon hơn Vin quá,BYD is much better than Vin,BYD M6,FALSE,MIXED_SENTIMENT
d95fde96-72a3-4a09-b60c-47271ea56719,1,Other,Charging Infrastructure,Negative,0.9,Vấn đề là trạm sạc thôi,The problem is the charging station,BYD M6,FALSE,MIXED_SENTIMENT
6d876975-8a30-4b9d-a984-ffbfa9d6d53e,0,Brand Perception,After Sales Service,Neutral,0.9,dịch vụ biển trắng có sao ko ạ,is the white plate service okay,BYD M6,FALSE,OK
62c6776e-1135-4f85-8bb4-dd3bad7af5e8,0,Value Perception,Price,Neutral,0.8,ch?c 600 cành,probably 600 million VND,BYD M6,FALSE,OK
0ccf4337-a9fc-4c73-bfca-7cd427564da7,0,Value Perception,Competitor Comparison,Positive,0.6,L?i nhu?n M6 g?p 3 l?n XL7,Profit of M6 is 3 times that of XL7,BYD M6,FALSE,LOW_CONFIDENCE
9027d8b6-fb86-4488-a982-301a9d9b3cc8,0,Other,General Impression,Neutral,0.3,e th?y xe trung chuy?n c?a các hãng Limousine v?n bi?n tr?ng mà,I see that transit cars of Limousine companies still have white plates,BYD M6,FALSE,LOW_CONFIDENCE
1df2aced-5ed5-4bbf-b3d1-1877d16774bc,0,New Tech,Charging Network,Negative,0.8,Vin cao tay xây s?c tr??c gi? ??c quy?n l?i th? vô cùng,Vinfast has a monopoly on charging network advantage,BYD M6,FALSE,OK
d9b93e73-f4d1-4b6f-8b28-840164f1eb4a,0,Value Perception,Value for Money,Positive,0.9,quá ngon trong t?m giá,very good in the price range,BYD M6,FALSE,MIXED_SENTIMENT
d9b93e73-f4d1-4b6f-8b28-840164f1eb4a,1,Powertrain / Performance,Engine Power,Negative,0.8,v?n ?? s?c thì,problem with power then,BYD M6,FALSE,MIXED_SENTIMENT
cc3bc6ec-ea73-431d-add6-09c17d23cc61,0,Comfort & Space,Cabin Space,Positive,0.8,cần 7 chỗ là có,"if need 7 seats, you have it",BYD M6,FALSE,OK
cc3bc6ec-ea73-431d-add6-09c17d23cc61,1,Comfort & Space,Seat Comfort,Positive,0.8,cấp xếp đỡ thoải mái hơn,folding seats are more comfortable,BYD M6,FALSE,OK
cc3bc6ec-ea73-431d-add6-09c17d23cc61,2,Value Perception,Price,Positive,0.8,Chi phí đầu tư vẫn thế,investment cost is the same,BYD M6,FALSE,OK
7f046232-ef76-43bb-9f8e-a59a7bc47b7c,0,Value Perception,Price,Positive,0.5,tao mua 450 luôn,I'll buy it for 450,BYD M6,FALSE,LOW_CONFIDENCE
43d4d5a1-8b09-4f6e-8315-2ec530e1ea84,0,Powertrain / Performance,Battery Range,Positive,0.7,Range nó 300 theo chu?n WLTP ?ó,Its range is 300 according to WLTP standard,BYD M6,FALSE,OK
384a0e41-6a8e-479e-9eae-a07da27f2c1d,0,Powertrain / Performance,Battery Range,Negative,0.6,v?n ?? tr?m s?c luôn là ?i?u mà m?i ng??i lo l?ng nh?t,battery range is everyone's biggest concern,BYD M6,FALSE,LOW_CONFIDENCE
57ecba04-9c50-4d2f-8308-c74fddb2085d,0,Powertrain / Performance,Battery Range,Negative,0.9,0% v?n ?i dc,Still can drive at 0% battery,BYD M6,FALSE,OK
9ee0406d-90e9-4de0-96be-93a72de01710,0,Comfort & Space,NVH,Negative,0.7,Nghe b?ng bô quá,Sounds too booming,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
9ee0406d-90e9-4de0-96be-93a72de01710,1,Value Perception,Price,Positive,0.8,Tuy limo nó ??t h?n chút,Although the limo is a bit more expensive,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
9ee0406d-90e9-4de0-96be-93a72de01710,2,Value Perception,Incentives,Positive,0.9,free s?c c?ng ?âu vào ??y,free charging is also good,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
9ee0406d-90e9-4de0-96be-93a72de01710,3,Powertrain / Performance,Battery Range,Negative,0.7,cân ?ong ?o ??m quãng ???ng,measure the distance carefully,BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
9ee0406d-90e9-4de0-96be-93a72de01710,4,Brand Perception,After Sales Service,Negative,0.6,ch?ng may n?m ???ng c?ng có nhi?u x??ng d?ch v?,"if broken down, there are many service workshops",BYD M6,FALSE,LOW_CONFIDENCE|MIXED_SENTIMENT
bbb4a7c5-4079-4933-b30e-ca6d89849034,0,Value Perception,Price,Negative,0.9,mua thì 300 tr tôi c?ng ko mua,"Even at 300 million, I still wouldn't buy it",BYD M6,FALSE,OK
ca028aeb-7c6f-4d83-98dd-2a2f5aac7708,0,Value Perception,Target Market,Positive,0.9,"VF3 ph?c v? cá nhân, v?n phòng, n?i tr?, các c? v? h?u...","VF3 serves personal, office, domestic use, etc.",Vinfast VF3,FALSE,OK
421607af-0c92-4d36-8d42-95ecc7d540ab,0,Brand Perception,Market Presence,Negative,0.6,BYD ch? y?u bán ? Trung Qu?c v?i Thái Lan thôi,BYD mainly sells in China and Thailand only,BYD M6,FALSE,LOW_CONFIDENCE
a2035954-f3da-4445-8ea6-1bd845fe6703,0,Value Perception,Value for Money,Positive,0.9,giá tr? so v?i giá ti?n t?t th?t,good price compared to the price paid,BYD M6,FALSE,OK
7a2d90b1-514d-49f5-ab30-af3b9563b7bc,0,Brand Perception,Brand Trust,Negative,0.75,M?i ch?y 80000 km ch?a nói ???c ?i?u gì ! Ph?i ch?y trên 2 - 300000 km nh? m?y con xe Vinfast,"Just 80,000 km can't say anything; must run over 200,000-300,000 km like Vinfast cars",BYD M6,FALSE,OK
0f1f8de0-ff77-4a5b-a3a6-939d741ba312,0,Other,General Impression,Positive,0.3,s? 8 v?n không bi?t nói d?i ?âu bác,"number 8 still doesn't know how to lie, sir",BYD M6,FALSE,LOW_CONFIDENCE
e1bb9361-24f1-4c08-9a24-bb5643690efc,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
2d13f33f-7d9b-4085-a641-e295d69b509e,0,Powertrain / Performance,Battery Range,Positive,0.9,n? h?n 400km cu?i cùng còn 342km,"It has over 400km, at the end still 342km",BYD M6,FALSE,OK
2d13f33f-7d9b-4085-a641-e295d69b509e,1,Value Perception,Value for Money,Positive,0.7,ng??i b? ra ng?n ?y ti?n thì ai c?ng ph?i tính toán cho h?p lý,People spending that much money must calculate reasonably,BYD M6,FALSE,OK
1637c20a-8077-4075-a354-e6e784e6154c,0,Other,Overall Quality,Positive,0.9,Xe BYD ngon là điều chắc chắn ko bàn cãi,BYD car is unquestionably good,BYD M6,FALSE,MIXED_SENTIMENT
1637c20a-8077-4075-a354-e6e784e6154c,1,Other,Charging Infrastructure,Negative,0.95,vấn đề trạm sạc là điều bất lợi nhất,Charging station problem is the biggest disadvantage,BYD M6,FALSE,MIXED_SENTIMENT
1637c20a-8077-4075-a354-e6e784e6154c,2,Brand Perception,Competitor Comparison,Neutral,0.8,chất lượng giữa các hãng thì gi? cũng xêm xêm nhau,Quality among brands is roughly the same,BYD M6,FALSE,MIXED_SENTIMENT
fe2eb649-aa2c-4228-b51a-017eb04b6218,0,Powertrain / Performance,Battery Range,Positive,0.8,Ngày mà ?c 200-300 c?ng khá l?m,Earning 200-300 a day is quite good,BYD M6,FALSE,MIXED_SENTIMENT
fe2eb649-aa2c-4228-b51a-017eb04b6218,1,Powertrain / Performance,Charging Convenience,Negative,0.9,Ngày ?i v? l?i s?c ??y h?i b?t ti?n khi ?i t?nh xa tí,Recharging is inconvenient for long distance trips,BYD M6,FALSE,MIXED_SENTIMENT
8081a01d-4169-409f-a559-0391dbfcf178,0,Brand Perception,Country of Origin Image,Negative,0.9,"Hãy ?ng h? xe Vi?t, không xài xe này","Support Vietnamese cars, do not use this car",BYD M6,FALSE,OK
ade85e14-9725-4ebb-89d5-d24aa350b83d,0,Brand Perception,Brand Trust,Positive,0.9,dùng tiền đó để chi cho Seeder công an bắt miệng người dùng,use that money to pay seeders and police to silence users,BYD M6,FALSE,OK
be8caa18-c487-4863-b22f-d348298f2d30,0,Powertrain / Performance,Battery Range,Negative,0.95,pin 55kwh ch?y dc 300 km là cùng thôi,55kWh battery can only run 300km at most,BYD M6,FALSE,OK
be8caa18-c487-4863-b22f-d348298f2d30,1,Powertrain / Performance,Vehicle Weight,Negative,0.9,xe to nh? th? này n?ng h?n vf6 60kwh,this big car is heavier than VF6 with 60kWh,BYD M6,FALSE,OK
27fe84c1-e5b7-4f15-ad98-6bbf5f8846b1,0,Brand Perception,Country of Origin Image,Negative,0.7,"pin Vin c?ng mua c?a Tàu thôi nên ch?t l??ng là nh? nhau, ch?ng có gì th?n thánh quá ?âu.","Vin's battery is also bought from China, so quality is the same, nothing too amazing.",BYD M6,FALSE,OK
0453db8b-1432-4c0e-967d-42e3afb29916,0,Brand Perception,Brand Image,Negative,0.6,m? tr?m ch? m?y ông BYD ??n x?c thì sang cát,Stations bring the BYD guys to shovel sand,BYD M6,FALSE,LOW_CONFIDENCE
f0527b63-6cef-4e96-b05a-78b6df8f80b8,0,New Tech,Charging Infrastructure,Neutral,0.8,Khi nào có tr?m s?c ??y ?? thì ??u t?,When will there be complete charging stations then invest?,BYD M6,FALSE,OK
94c54e78-9bdd-4576-89a5-fcdb4046be2f,0,Powertrain / Performance,Battery Range,Positive,0.7,"ch?y m?y ch?c km ?? ??n 1 ?i?m s?c t?i m?i t?nh, quá n? luôn","drive dozens of km to a charging point in each province, it's amazing",BYD M6,TRUE,OK
1954db4d-fcda-44f8-b806-a1c137d10e8e,0,Brand Perception,Country of Origin Image,Negative,0.8,mang tên 1 tri?u ??i c? c?a Tàu,bears the name of an ancient Chinese dynasty,BYD M6,FALSE,OK
cc7b1b80-1a4c-4f47-a1f7-3be82c99e5c1,0,Brand Perception,Country of Origin Image,Negative,0.8,??i mùa quýt nó m?i nh?p Thái cho ! Xe ?i?n Trung Qu?c l?p ráp ? Thái Lan h?u h?t s? d?ng ph? tùng nh?p t? Trung Qu?c,It's only imported from Thailand! Chinese electric cars assembled in Thailand mostly use parts imported from China.,BYD M6,FALSE,OK
cc7b1b80-1a4c-4f47-a1f7-3be82c99e5c1,1,Value Perception,Price,Negative,0.7,V?i l?i nh?p Thái mà t? l? n?i ??a hoá không ??t trên 40 % thì c?ng ph?i ch?u thu? nh? th??ng,"With import from Thailand but localization rate not over 40%, still have to pay normal tax.",BYD M6,FALSE,OK
b078acfd-a23d-4cf1-9f90-7302543e395e,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
387d7c28-05b7-4182-b73f-ef66b57ef0d4,0,Other,General Impression,Neutral,0.3,Tôi  thích  cách  chia s?  ch?t l??ng  h?n  khuy?n mãi.,I like the way to share quality over promotion.,BYD M6,FALSE,LOW_CONFIDENCE
ef23517b-f2ce-4927-a8e0-84ffa5951e6c,0,Powertrain / Performance,Engine Power,Negative,0.9,Sức mạnh động cơ,Engine power,Stargazer,FALSE,OK
ef23517b-f2ce-4927-a8e0-84ffa5951e6c,1,Comfort & Space,Interior Amenities,Negative,0.9,Tiện nghi nội thất,Interior amenities,Stargazer,FALSE,OK
ef23517b-f2ce-4927-a8e0-84ffa5951e6c,2,Comfort & Space,Suspension,Negative,0.9,Dàn gầm độc lập 4 bánh,Independent 4-wheel suspension,Stargazer,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,0,Value Perception,Home Charging Advantage,Negative,0.9,s?c ? nhà là m?t l?i th? r?t l?n v?i ch? xe,Home charging is a very big advantage for the car,Toyota Innova,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,1,Value Perception,Running Cost,Negative,0.9,so v?i xe x?ng thì mình th?y r? và ch? ??ng h?n,"Compared to gasoline cars, I find it cheaper and more convenient",Toyota Innova,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,2,Other,Purchase Decision,Negative,0.9,"Mình ?ang tính mua innova ??i 2025, mà t? nhiên mu?n thay ??i ý ??nh mua em M6 này quá","I was planning to buy Innova 2025, but suddenly I want to change my mind to buy M6",Toyota Innova,FALSE,OK
16267c7e-e41d-4c9a-b368-40e60395ed61,0,Other,General,Neutral,0,,,BYD M6,FALSE,OK
1ae2da32-1df6-47b2-ab11-6183aa0ea008,0,Brand Perception,Country of Origin Image,Positive,0.6,Triệu đời c? Trung Hoa văn minh rực rỡ,Millennia of brilliant Chinese civilization,BYD M6,FALSE,LOW_CONFIDENCE
e9cf367b-f37a-4cb5-9a08-189ab0a7c718,0,Safety & ADAS,ADAS Features,Negative,0.7,có ADAS,has ADAS,BYD M6,FALSE,LOW_CONFIDENCE
e9cf367b-f37a-4cb5-9a08-189ab0a7c718,1,Comfort & Space,Sunroof,Negative,0.7,cửa sổ trời toàn cảnh,panoramic sunroof,BYD M6,FALSE,LOW_CONFIDENCE
e9cf367b-f37a-4cb5-9a08-189ab0a7c718,2,Value Perception,Feature Options,Negative,0.5,options cũng nhiều hơn,options are also more,BYD M6,FALSE,LOW_CONFIDENCE
2818c52f-514e-4fee-b8dd-d0d45e8d5d32,0,Powertrain / Performance,Battery Range,Negative,0.9,Còn b?n hi?n t?i ch?y 420km,Current version runs 420km,BYD M6,FALSE,OK
2818c52f-514e-4fee-b8dd-d0d45e8d5d32,1,Value Perception,Price,Negative,0.95,giá nên ? t?m 715 s? h?p lý h?n r?t nhi?u,Price should be around 715 to be more reasonable,BYD M6,FALSE,OK
ed305535-6fc1-4639-a4f3-954c13398f6e,0,Value Perception,Hidden Costs,Negative,0.8,Cái giá ?ó là con ch?a tính tr?m bi?n áp Mà ??u t? xong nó l?i v?n c?a ?i?n l?c nhé,"That price does not include the transformer station, and after investing, it still belongs to the electricity company",BYD M6,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,0,New Tech,Charging Convenience,Positive,0.9,sạc ở nhà là một lợi thế rất lớn với chủ xe,Charging at home is a very big advantage for the owner,BYD M6,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,1,Value Perception,Running Cost,Positive,0.85,việc sạc qua đêm ở nhà so với xe xăng thì mình thấy rẻ,"Charging overnight at home compared to gasoline cars, I find it cheaper",BYD M6,FALSE,OK
120e89a9-f53d-4202-bcda-de54a9f03868,2,Brand Perception,Brand Preference,Positive,0.8,mà tự nhiên muốn thay đổi ý định mua em M6 này quá,but suddenly I want to change my mind and buy this M6,BYD M6,FALSE,OK
a10e1f8a-b094-40b6-bc08-d90b6337fe6a,0,Brand Perception,Competitor Comparison,Negative,0.95,"Cõng r?n c?n gà nhà,quan ?i?m tôi ?ng hôk vinfast","Carry a snake to bite the home chicken, my opinion I support VinFast",BYD M6,FALSE,OK
9683306e-0d21-4e64-b29f-9279ce0c6430,0,Other,Reliability,Positive,0.6,ch?y m?y n?m ch?ng sao,run for several years without issues,BYD M6,FALSE,LOW_CONFIDENCE
9683306e-0d21-4e64-b29f-9279ce0c6430,1,New Tech,GPS Navigation,Neutral,0.5,không ??ng ???ng ki?u xe ôm,not following the route like a motorbike taxi,BYD M6,FALSE,LOW_CONFIDENCE
4ce1ecd6-811a-490a-b9d6-413c282ee6e1,0,Value Perception,Resale Value,Neutral,0.6,xe nào m?t giá h?n,which car loses more value,BYD M6,FALSE,LOW_CONFIDENCE
62b75b04-b984-4342-b0cc-f90da69f0e14,0,Brand Perception,Brand Image,Negative,0.9,Thời gian đang là kẻ thù của byd vì càng bán ko được xe thì đại lí showroom cũng dẹp tiệm trả mặt bằng,"Time is an enemy for BYD because the more they can't sell cars, the dealerships close and return the premises.",BYD M6,FALSE,OK
62b75b04-b984-4342-b0cc-f90da69f0e14,1,Other,Charging Infrastructure,Negative,0.9,"trạm sạc tại showroom cũng mất, trạm đã ít nay ngày càng ít đi","charging stations at showrooms are gone, already few now even fewer.",BYD M6,FALSE,OK
4f092c9c-9ba3-4a52-bbad-da3a36a2ff4c,0,Brand Perception,Country of Origin Image,Negative,0.95,xe tàu,Chinese car,BYD M6,FALSE,OK
4f092c9c-9ba3-4a52-bbad-da3a36a2ff4c,1,Brand Perception,Brand Trust,Negative,0.95,Mai nó rút thì ng?i ??y mà khóc,"Tomorrow it withdraws, you'll cry",BYD M6,FALSE,OK
4f092c9c-9ba3-4a52-bbad-da3a36a2ff4c,2,Brand Perception,Brand Image,Negative,0.95,không coi tr?ng th? tr??ng Vi?t Nam,doesn't value Vietnamese market,BYD M6,FALSE,OK
4f092c9c-9ba3-4a52-bbad-da3a36a2ff4c,3,Brand Perception,Dealer Network,Negative,0.95,bán qua nhà phân ph?i,sells through distributors,BYD M6,FALSE,OK
852672a0-8034-40ce-a6c9-b1b65cd00710,0,Brand Perception,Competitor Comparison,Negative,0.3,B?n ?i vin ?i r?i ch? c?ng vào,"You go with Vin first, then also get into",BYD M6,FALSE,LOW_CONFIDENCE
